"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"6398","9","32","High","6","-0.3","Medium","8","-1.07","High",1,0,1,0,"8315_2014-07-18"
"6399","1","15","Low","3","-0.79","Low","2","-2.69","Low",1,0,1,0,"8316_2013-04-01"
"6400","4","21","Low","5","-0.45","Medium","4","-1.98","Low",1,1,1,0,"8319_2014-12-15"
"6401","1","15","Low","4","-0.68","Low","5","-1.79","Medium",1,0,1,0,"8320_2014-07-14"
"6402","9","31","High","9","0.21","High","3","-2.4","Low",1,0,1,0,"8322_2014-06-13"
"6403","2","16","Low","1","-2.43","Low","1","-3.03","Low",0,0,0,0,"8323_2014-12-23"
"6404","3","18","Low","3","-1.11","Low","2","-2.77","Low",0,0,0,0,"8324_2013-02-12"
"6405","3","19","Low","10","0.72","High","10","-0.37","High",1,1,1,0,"8325_2013-02-20"
"6406","3","18","Low","1","-1.62","Low","1","-3.02","Low",0,0,0,0,"8327_2014-10-29"
"6407","3","19","Low","8","0.2","High","7","-1.43","Medium",1,0,1,1,"8328_2014-10-04"
"6408","1","14","Low","4","-0.84","Low","4","-2","Low",0,0,0,0,"8329_2014-11-22"
"6409","3","19","Low","2","-1.08","Low","1","-2.99","Low",0,0,0,0,"8330_2014-03-09"
"6410","1","14","Low","1","-1.81","Low","1","-2.99","Low",0,0,0,0,"8340_2013-05-29"
"6411","5","22","Medium","5","-0.48","Medium","3","-2.49","Low",0,0,0,0,"8341_2013-11-13"
"6412","7","27","Medium","9","0.45","High","3","-2.35","Low",0,0,0,0,"8342_2014-08-02"
"6413","1","14","Low","7","-0.22","Medium","5","-1.84","Medium",0,0,0,0,"8345_2014-12-28"
"6414","3","20","Low","1","-1.93","Low","1","-3.82","Low",0,0,0,0,"8346_2014-09-15"
"6415","2","16","Low","1","-1.81","Low","2","-2.6","Low",0,0,0,0,"8349_2013-05-17"
"6416","3","19","Low","7","0","Medium","7","-1.48","Medium",1,0,1,0,"8350_2013-11-16"
"6417","5","22","Medium","7","0.03","Medium","6","-1.64","Medium",0,0,NA,NA,"8350_2014-02-18"
"6418","1","13","Low","1","-1.54","Low","1","-3.45","Low",0,0,0,0,"8352_2014-05-01"
"6419","1","13","Low","1","-1.54","Low","1","-3.45","Low",0,0,NA,NA,"8352_2014-05-15"
"6420","5","22","Medium","4","-0.96","Low","7","-1.39","Medium",1,1,1,0,"8353_2013-10-01"
"6421","5","22","Medium","8","0.22","High","7","-1.37","Medium",1,0,1,0,"8354_2013-04-03"
"6422","1","15","Low","4","-0.69","Low","4","-2.1","Low",0,0,0,0,"8355_2013-12-17"
"6423","4","21","Low","4","-0.83","Low","4","-2.13","Low",1,1,1,0,"8356_2013-07-29"
"6424","2","17","Low","3","-0.77","Low","5","-1.89","Medium",1,1,1,0,"8357_2013-02-12"
"6425","3","18","Low","6","-0.52","Medium","7","-1.42","Medium",0,0,0,0,"8358_2013-10-10"
"6426","2","17","Low","8","0.13","High","3","-2.46","Low",1,1,1,0,"8359_2013-02-11"
"6427","1","15","Low","9","0.4","High","8","-1.14","High",1,1,1,1,"8360_2014-02-27"
"6428","7","27","Medium","7","-0.11","Medium","3","-2.33","Low",0,0,0,0,"8361_2013-10-17"
"6429","2","16","Low","6","-0.26","Medium","4","-2.15","Low",1,0,1,0,"8362_2013-03-04"
"6430","1","12","Low","1","-1.85","Low","1","-3.23","Low",0,0,0,0,"8363_2014-09-30"
"6431","1","14","Low","1","-2.57","Low","1","-4.15","Low",0,0,0,0,"8364_2013-12-18"
"6432","1","11","Low","3","-0.96","Low","4","-2.12","Low",0,0,0,0,"8365_2013-04-20"
"6433","2","17","Low","6","-0.19","Medium","3","-2.37","Low",0,0,0,0,"8366_2014-06-06"
"6434","5","23","Medium","10","0.72","High","9","-0.99","High",1,1,1,0,"8367_2013-03-07"
"6435","8","28","High","9","0.34","High","7","-1.33","Medium",0,0,0,0,"8368_2014-11-21"
"6436","3","19","Low","2","-1.38","Low","3","-2.53","Low",0,0,0,0,"8369_2013-04-02"
"6437","1","15","Low","8","-0.12","High","6","-1.61","Medium",0,0,0,0,"8370_2014-08-21"
"6438","1","13","Low","1","-2.18","Low","1","-3.56","Low",0,0,0,0,"8371_2014-04-07"
"6439","3","18","Low","3","-0.93","Low","1","-3","Low",0,0,0,0,"8373_2013-04-04"
"6440","8","29","High","8","0.18","High","3","-2.27","Low",0,0,1,0,"8375_2013-03-19"
"6441","3","20","Low","1","-1.46","Low","1","-3.05","Low",0,0,0,0,"8376_2014-08-06"
"6442","1","13","Low","4","-0.55","Low","6","-1.54","Medium",0,0,0,0,"8377_2014-04-03"
"6443","1","11","Low","1","-2.83","Low","1","-4.47","Low",0,0,0,0,"8379_2013-10-04"
"6444","2","16","Low","4","-0.53","Low","4","-2.14","Low",0,0,0,0,"8381_2013-05-05"
"6445","1","12","Low","1","-2.01","Low","1","-3.24","Low",1,0,1,0,"8382_2013-10-24"
"6446","1","15","Low","7","-0.12","Medium","2","-2.78","Low",1,0,1,0,"8385_2013-01-09"
"6447","2","16","Low","5","-0.36","Medium","5","-1.96","Medium",0,0,0,0,"8386_2013-09-05"
"6448","3","19","Low","2","-1.3","Low","2","-2.9","Low",0,0,0,0,"8388_2014-10-15"
"6449","1","14","Low","3","-0.79","Low","4","-2.09","Low",0,0,0,0,"8390_2013-02-22"
"6450","1","12","Low","6","-0.21","Medium","7","-1.44","Medium",1,1,1,0,"8392_2014-11-22"
"6451","5","22","Medium","8","0.25","High","7","-1.4","Medium",1,0,NA,NA,"8392_2014-12-23"
"6452","1","12","Low","3","-0.77","Low","7","-1.4","Medium",1,0,1,0,"8394_2013-07-08"
"6453","1","14","Low","6","-0.16","Medium","7","-1.38","Medium",0,0,0,0,"8395_2014-12-06"
"6454","6","25","Medium","3","-0.84","Low","3","-2.39","Low",0,0,0,0,"8398_2014-12-10"
"6455","3","20","Low","9","0.39","High","7","-1.32","Medium",1,0,1,0,"8399_2014-09-15"
"6456","2","16","Low","1","-2.03","Low","1","-3.8","Low",1,1,1,0,"8400_2014-03-06"
"6457","1","15","Low","1","-1.88","Low","1","-3.47","Low",0,0,NA,NA,"8400_2014-04-10"
"6458","5","23","Medium","9","0.54","High","7","-1.46","Medium",0,0,1,0,"8401_2013-04-16"
"6459","1","11","Low","4","-0.53","Low","7","-1.29","Medium",1,1,1,1,"8403_2014-09-23"
"6460","7","27","Medium","1","-1.95","Low","1","-3.38","Low",0,0,0,0,"8404_2014-02-25"
"6461","3","18","Low","4","-0.58","Low","1","-2.99","Low",0,0,0,0,"8405_2013-02-11"
"6462","7","26","Medium","8","0.23","High","8","-1.09","High",1,0,1,0,"8406_2013-04-08"
"6463","1","15","Low","3","-0.85","Low","2","-2.59","Low",1,1,1,1,"8407_2014-11-14"
"6464","1","11","Low","2","-1.15","Low","3","-2.45","Low",0,0,0,0,"8408_2013-10-06"
"6465","3","19","Low","7","-0.08","Medium","5","-1.77","Medium",1,1,1,0,"8409_2013-02-13"
"6466","3","19","Low","7","-0.09","Medium","5","-1.9","Medium",0,0,NA,NA,"8409_2013-08-30"
"6467","1","14","Low","6","-0.31","Medium","4","-2.04","Low",0,0,0,0,"8411_2013-09-26"
"6468","2","16","Low","3","-1.24","Low","2","-2.58","Low",0,0,0,0,"8414_2014-08-18"
"6469","1","12","Low","3","-1.25","Low","3","-2.41","Low",0,0,0,0,"8416_2013-07-26"
"6470","1","14","Low","3","-1.09","Low","4","-2","Low",0,0,0,0,"8417_2014-07-29"
"6471","3","19","Low","7","-0.03","Medium","4","-2.06","Low",0,0,0,0,"8418_2013-04-17"
"6472","2","16","Low","1","-1.39","Low","1","-3.5","Low",0,0,0,0,"8419_2013-10-20"
"6473","1","12","Low","1","-1.42","Low","2","-2.87","Low",0,0,0,0,"8420_2014-03-29"
"6474","4","20","Low","7","-0.18","Medium","5","-1.96","Medium",0,0,0,0,"8421_2013-11-26"
"6475","4","20","Low","8","0.03","High","5","-1.9","Medium",1,0,1,0,"8422_2014-05-04"
"6476","1","13","Low","2","-1.33","Low","3","-2.52","Low",0,0,0,0,"8423_2013-03-10"
"6477","2","17","Low","8","-0.03","High","3","-2.25","Low",1,1,1,0,"8424_2013-01-24"
"6478","1","12","Low","6","-0.53","Medium","3","-2.31","Low",1,1,NA,NA,"8424_2013-04-12"
"6479","6","24","Medium","5","-0.41","Medium","2","-2.63","Low",1,1,1,0,"8425_2014-06-01"
"6480","3","18","Low","1","-1.6","Low","1","-3.3","Low",0,0,0,0,"8426_2013-02-20"
"6481","3","20","Low","6","-0.18","Medium","2","-2.8","Low",1,1,1,0,"8428_2013-04-28"
"6482","2","17","Low","7","-0.26","Medium","5","-1.76","Medium",0,0,0,0,"8431_2014-11-17"
"6483","8","29","High","9","0.46","High","10","-0.52","High",1,1,1,0,"8432_2014-05-14"
"6484","5","23","Medium","8","0.23","High","10","-0.54","High",1,0,NA,NA,"8432_2014-06-22"
"6485","7","27","Medium","8","0.26","High","3","-2.26","Low",1,1,1,1,"8434_2014-09-27"
"6486","3","20","Low","5","-0.47","Medium","7","-1.38","Medium",1,1,1,0,"8436_2013-11-01"
"6487","1","15","Low","1","-1.56","Low","1","-3.69","Low",0,0,0,0,"8437_2013-12-23"
"6488","5","22","Medium","10","0.51","High","5","-1.8","Medium",1,1,1,0,"8438_2014-08-12"
"6489","5","23","Medium","4","-0.54","Low","5","-1.97","Medium",0,0,0,0,"8439_2014-01-09"
"6490","2","17","Low","4","-0.66","Low","2","-2.78","Low",0,0,0,0,"8440_2013-05-02"
"6491","1","13","Low","1","-1.67","Low","1","-3.23","Low",0,0,0,0,"8441_2014-11-12"
"6492","2","16","Low","2","-1.14","Low","3","-2.44","Low",0,0,0,0,"8442_2013-11-01"
"6493","7","26","Medium","7","-0.03","Medium","3","-2.42","Low",0,0,0,0,"8443_2014-08-13"
"6494","2","16","Low","10","0.85","High","9","-0.94","High",0,0,0,0,"8444_2014-05-18"
"6495","3","19","Low","9","0.32","High","5","-1.88","Medium",1,1,1,1,"8447_2013-08-07"
"6496","6","24","Medium","9","0.39","High","5","-1.88","Medium",1,0,NA,NA,"8447_2013-10-13"
"6497","1","15","Low","3","-0.81","Low","2","-2.71","Low",0,0,0,0,"8448_2013-04-05"
"6498","1","15","Low","3","-0.86","Low","3","-2.32","Low",1,0,1,0,"8449_2013-03-30"
"6499","2","16","Low","4","-0.73","Low","4","-2.14","Low",0,0,NA,NA,"8449_2013-04-24"
"6500","2","16","Low","2","-1.54","Low","1","-3.03","Low",0,0,0,0,"8451_2014-07-18"
"6501","3","20","Low","3","-0.88","Low","4","-2.15","Low",0,0,0,0,"8452_2013-05-29"
"6502","2","16","Low","2","-1.16","Low","3","-2.3","Low",1,0,1,0,"8453_2014-06-29"
"6503","4","21","Low","3","-0.77","Low","5","-1.79","Medium",0,0,0,0,"8455_2014-10-01"
"6504","6","25","Medium","3","-0.96","Low","2","-2.89","Low",0,0,0,0,"8456_2013-01-28"
"6505","1","13","Low","2","-1.11","Low","3","-2.55","Low",0,0,0,0,"8457_2014-03-11"
"6506","1","14","Low","1","-1.83","Low","1","-2.99","Low",0,0,0,0,"8458_2014-02-03"
"6507","1","11","Low","2","-1.05","Low","4","-2.03","Low",1,0,1,0,"8461_2014-02-21"
"6508","3","18","Low","5","-0.47","Medium","2","-2.59","Low",0,0,0,0,"8462_2013-09-03"
"6509","1","12","Low","5","-0.5","Medium","8","-1.23","High",1,0,0,0,"8463_2013-04-07"
"6510","1","12","Low","1","-2.13","Low","1","-3.57","Low",0,0,0,0,"8464_2014-05-14"
"6511","1","11","Low","4","-0.71","Low","8","-1.22","High",0,0,0,0,"8465_2014-03-10"
"6512","1","12","Low","2","-1.34","Low","1","-3.15","Low",0,0,0,0,"8466_2014-05-18"
"6513","2","16","Low","5","-0.37","Medium","8","-1.2","High",1,1,1,0,"8467_2014-09-22"
"6514","1","14","Low","1","-1.93","Low","1","-3.26","Low",0,0,0,0,"8468_2013-08-19"
"6515","3","18","Low","4","-0.67","Low","3","-2.37","Low",1,1,1,0,"8469_2013-11-27"
"6516","8","28","High","6","-0.18","Medium","5","-1.9","Medium",0,0,0,0,"8470_2013-05-01"
"6517","1","14","Low","4","-0.66","Low","7","-1.4","Medium",1,1,1,0,"8471_2014-07-13"
"6518","2","16","Low","7","-0.08","Medium","6","-1.52","Medium",1,1,NA,NA,"8471_2014-07-31"
"6519","7","25","Medium","7","-0.36","Medium","3","-2.26","Low",1,1,1,0,"8473_2013-12-22"
"6520","2","17","Low","10","0.76","High","9","-0.78","High",0,0,0,0,"8474_2014-03-30"
"6521","2","17","Low","4","-0.57","Low","4","-2.08","Low",0,0,0,0,"8477_2013-11-23"
"6522","8","29","High","7","-0.03","Medium","6","-1.6","Medium",0,0,0,0,"8478_2014-02-11"
"6523","6","25","Medium","4","-0.73","Low","4","-2.22","Low",1,1,1,0,"8479_2014-03-06"
"6524","1","15","Low","1","-1.73","Low","1","-3.53","Low",0,0,0,0,"8480_2014-09-28"
"6525","1","15","Low","2","-1.24","Low","2","-2.82","Low",0,0,0,0,"8481_2014-09-23"
"6526","1","13","Low","5","-0.64","Medium","2","-2.59","Low",0,0,0,0,"8483_2013-10-20"
"6527","1","11","Low","3","-0.88","Low","5","-1.84","Medium",1,0,1,0,"8484_2013-10-20"
"6528","6","24","Medium","9","0.32","High","2","-2.64","Low",1,0,1,0,"8486_2014-08-01"
"6529","8","28","High","8","0.16","High","5","-1.9","Medium",0,0,0,0,"8487_2013-04-08"
"6530","3","18","Low","5","-0.46","Medium","5","-1.93","Medium",0,0,0,0,"8488_2013-02-14"
"6531","1","11","Low","4","-0.55","Low","5","-1.79","Medium",0,0,0,0,"8489_2014-11-21"
"6532","2","17","Low","3","-0.83","Low","1","-2.98","Low",0,0,0,0,"8491_2014-01-18"
"6533","10","35","High","10","0.93","High","9","-0.71","High",1,0,1,0,"8492_2013-09-18"
"6534","1","14","Low","8","0.16","High","8","-1.09","High",0,0,0,0,"8493_2013-04-02"
"6535","3","19","Low","2","-1.6","Low","2","-2.94","Low",0,0,0,0,"8494_2013-03-22"
"6536","1","11","Low","3","-0.98","Low","5","-1.84","Medium",1,0,1,0,"8496_2014-01-26"
"6537","6","24","Medium","5","-0.36","Medium","3","-2.39","Low",0,0,0,0,"8497_2014-06-26"
"6538","1","11","Low","3","-0.81","Low","5","-1.83","Medium",0,0,0,0,"8498_2014-05-01"
"6539","3","18","Low","5","-0.37","Medium","4","-2.03","Low",0,0,0,0,"8499_2013-03-27"
"6540","2","17","Low","7","-0.07","Medium","7","-1.48","Medium",1,1,1,1,"8500_2013-01-18"
"6541","7","26","Medium","10","0.64","High","8","-1.25","High",1,1,1,0,"8501_2014-06-06"
"6542","1","14","Low","2","-1.05","Low","3","-2.33","Low",0,0,0,0,"8503_2013-03-19"
"6543","3","20","Low","6","-0.25","Medium","6","-1.5","Medium",1,0,1,0,"8504_2013-04-10"
"6544","3","18","Low","9","0.42","High","9","-0.91","High",1,1,1,0,"8505_2014-07-16"
"6545","1","13","Low","4","-0.83","Low","6","-1.72","Medium",0,0,0,0,"8507_2014-03-02"
"6546","4","21","Low","2","-1.18","Low","3","-2.28","Low",1,0,0,0,"8508_2013-04-10"
"6547","1","13","Low","7","-0.04","Medium","6","-1.52","Medium",0,0,0,0,"8509_2014-09-04"
"6548","1","13","Low","4","-0.69","Low","4","-2.22","Low",0,0,0,0,"8510_2014-12-09"
"6549","3","19","Low","3","-0.83","Low","4","-2.13","Low",0,0,0,0,"8511_2014-01-07"
"6550","5","22","Medium","9","0.35","High","1","-3.46","Low",1,1,1,0,"8512_2014-06-17"
"6551","1","11","Low","1","-2.2","Low","1","-3.75","Low",0,0,0,0,"8513_2014-10-14"
"6552","1","15","Low","1","-1.9","Low","1","-3.47","Low",1,1,1,1,"8514_2013-01-11"
"6553","1","14","Low","2","-1.54","Low","1","-2.95","Low",0,0,0,0,"8515_2013-12-15"
"6554","1","11","Low","1","-2.57","Low","1","-4.17","Low",0,0,0,0,"8516_2014-09-26"
"6555","2","17","Low","3","-0.96","Low","4","-2.12","Low",1,1,1,1,"8517_2014-05-22"
"6556","1","15","Low","10","1","High","10","-0.6","High",1,0,1,0,"8518_2014-07-27"
"6557","1","14","Low","1","-2.2","Low","1","-3.9","Low",0,0,0,0,"8519_2014-05-19"
"6558","3","20","Low","6","-0.16","Medium","5","-1.76","Medium",1,1,1,1,"8520_2014-04-24"
"6559","1","14","Low","1","-2.35","Low","1","-3.66","Low",0,0,0,0,"8521_2014-06-16"
"6560","8","29","High","9","0.48","High","9","-0.87","High",1,0,1,0,"8522_2013-02-18"
"6561","1","11","Low","4","-0.99","Low","5","-1.9","Medium",0,0,0,0,"8523_2013-03-25"
"6562","2","17","Low","5","-0.35","Medium","6","-1.57","Medium",0,0,1,0,"8524_2014-01-04"
"6563","3","20","Low","5","-0.45","Medium","5","-1.9","Medium",0,0,0,0,"8525_2014-11-10"
"6564","1","15","Low","9","0.3","High","7","-1.42","Medium",0,0,0,0,"8526_2013-09-19"
"6565","4","20","Low","1","-2.06","Low","1","-3.98","Low",1,1,1,0,"8527_2014-04-23"
"6566","2","17","Low","2","-1.24","Low","2","-2.73","Low",0,0,0,0,"8528_2013-11-01"
"6567","1","15","Low","1","-2.24","Low","1","-3.24","Low",0,0,0,0,"8530_2014-02-23"
"6568","2","16","Low","2","-1.36","Low","2","-2.74","Low",0,0,0,0,"8532_2013-10-17"
"6569","1","12","Low","5","-0.42","Medium","4","-2.16","Low",0,0,0,0,"8533_2013-04-20"
"6570","6","24","Medium","5","-0.67","Medium","2","-2.83","Low",1,0,1,0,"8534_2013-04-13"
"6571","10","34","High","4","-0.66","Low","2","-2.68","Low",1,0,1,0,"8535_2014-12-05"
"6572","5","22","Medium","9","0.57","High","9","-0.77","High",0,0,0,0,"8536_2013-05-09"
"6573","1","11","Low","1","-2.01","Low","1","-3.42","Low",0,0,0,0,"8537_2014-12-28"
"6574","1","13","Low","6","-0.17","Medium","4","-2.21","Low",1,0,0,0,"8539_2014-03-04"
"6575","1","14","Low","1","-2.13","Low","1","-3.53","Low",0,0,0,0,"8540_2014-12-26"
"6576","1","15","Low","10","0.8","High","8","-1.24","High",1,1,1,0,"8543_2014-04-12"
"6577","1","11","Low","1","-1.6","Low","2","-2.94","Low",1,1,1,1,"8544_2014-01-27"
"6578","1","12","Low","3","-0.92","Low","1","-2.96","Low",0,0,NA,NA,"8544_2014-05-18"
"6579","1","12","Low","3","-1.07","Low","2","-2.62","Low",0,0,0,0,"8545_2014-11-24"
"6580","1","12","Low","5","-0.36","Medium","4","-1.98","Low",0,0,0,0,"8546_2014-03-02"
"6581","7","26","Medium","9","0.49","High","9","-0.68","High",1,1,1,1,"8548_2013-08-13"
"6582","6","24","Medium","10","0.95","High","6","-1.68","Medium",1,0,1,0,"8552_2013-05-17"
"6583","5","23","Medium","4","-0.68","Low","2","-2.71","Low",1,0,1,0,"8554_2014-12-30"
"6584","2","16","Low","8","0.12","High","4","-2.1","Low",0,0,0,0,"8556_2013-05-22"
"6585","5","23","Medium","7","0","Medium","6","-1.57","Medium",0,0,0,0,"8557_2014-06-04"
"6586","1","15","Low","1","-1.83","Low","1","-3.31","Low",1,0,1,0,"8558_2014-03-15"
"6587","1","11","Low","1","-2.11","Low","1","-3.67","Low",0,0,0,0,"8560_2013-10-15"
"6588","6","24","Medium","6","-0.19","Medium","5","-1.77","Medium",0,0,0,0,"8561_2014-10-22"
"6589","2","17","Low","3","-0.81","Low","5","-1.88","Medium",0,0,0,0,"8562_2014-05-13"
"6590","2","16","Low","1","-1.74","Low","1","-3.17","Low",0,0,0,0,"8564_2014-04-29"
"6591","7","26","Medium","10","0.95","High","7","-1.44","Medium",1,1,1,1,"8565_2014-06-16"
"6592","1","14","Low","5","-0.35","Medium","6","-1.7","Medium",1,0,1,0,"8568_2013-03-14"
"6593","2","17","Low","7","-0.11","Medium","7","-1.26","Medium",0,0,NA,NA,"8568_2013-04-13"
"6594","3","19","Low","6","-0.27","Medium","4","-2.11","Low",1,0,1,0,"8570_2014-07-11"
"6595","1","13","Low","2","-1.25","Low","2","-2.85","Low",0,0,0,0,"8573_2014-11-02"
"6596","1","15","Low","2","-1.33","Low","1","-3.16","Low",0,0,0,0,"8574_2014-03-18"
"6597","1","15","Low","2","-1.14","Low","2","-2.93","Low",0,0,0,0,"8575_2014-03-06"
"6598","1","11","Low","4","-0.73","Low","6","-1.64","Medium",1,1,1,0,"8576_2013-02-21"
"6599","1","12","Low","5","-0.33","Medium","6","-1.64","Medium",1,1,NA,NA,"8576_2013-03-05"
"6600","1","12","Low","1","-2.28","Low","1","-3.45","Low",0,0,0,0,"8577_2013-02-04"
"6601","2","16","Low","1","-1.43","Low","3","-2.53","Low",0,0,0,0,"8579_2013-02-24"
"6602","2","16","Low","1","-2.3","Low","1","-3.83","Low",0,0,0,0,"8582_2014-06-29"
"6603","4","21","Low","8","0.16","High","5","-1.8","Medium",1,0,1,0,"8583_2014-01-05"
"6604","1","12","Low","1","-1.41","Low","2","-2.75","Low",0,0,0,0,"8585_2014-10-30"
"6605","1","14","Low","1","-1.73","Low","1","-3.75","Low",0,0,0,0,"8586_2014-02-20"
"6606","1","12","Low","1","-2.15","Low","1","-3.17","Low",0,0,0,0,"8587_2014-12-07"
"6607","1","15","Low","1","-2.11","Low","1","-3.67","Low",0,0,0,0,"8588_2014-07-18"
"6608","1","13","Low","1","-1.6","Low","2","-2.92","Low",0,0,0,0,"8589_2014-03-03"
"6609","1","11","Low","3","-1.24","Low","3","-2.44","Low",0,0,0,0,"8590_2014-03-24"
"6610","1","13","Low","9","0.36","High","8","-1.04","High",0,0,0,0,"8591_2014-11-16"
"6611","4","21","Low","6","-0.52","Medium","2","-2.73","Low",0,0,0,0,"8592_2014-11-08"
"6612","1","13","Low","2","-1.19","Low","1","-3.19","Low",1,0,1,0,"8593_2014-08-02"
"6613","1","14","Low","4","-0.65","Low","3","-2.47","Low",1,0,1,0,"8596_2013-02-18"
"6614","1","15","Low","7","0.02","Medium","8","-1.17","High",1,0,1,0,"8598_2013-12-04"
"6615","1","15","Low","1","-2.69","Low","1","-4.29","Low",0,0,0,0,"8599_2014-06-03"
"6616","1","12","Low","1","-1.62","Low","1","-2.95","Low",0,0,0,0,"8600_2013-10-10"
"6617","10","40","High","9","0.33","High","4","-2.06","Low",1,1,1,0,"8601_2013-05-07"
"6618","10","41","High","9","0.33","High","5","-1.94","Medium",1,1,NA,NA,"8601_2014-11-14"
"6619","2","16","Low","6","-0.52","Medium","7","-1.42","Medium",0,0,0,0,"8604_2013-03-12"
"6620","1","13","Low","7","-0.05","Medium","7","-1.4","Medium",1,1,1,0,"8606_2013-09-27"
"6621","2","16","Low","6","-0.22","Medium","5","-1.85","Medium",0,0,1,1,"8608_2013-04-03"
"6622","1","14","Low","6","-0.24","Medium","4","-1.98","Low",0,0,0,0,"8609_2013-02-23"
"6623","2","17","Low","4","-0.56","Low","3","-2.5","Low",1,0,1,0,"8611_2013-01-20"
"6624","3","18","Low","9","0.45","High","8","-1.07","High",1,1,1,0,"8612_2013-10-11"
"6625","3","18","Low","9","0.5","High","8","-1.07","High",1,0,NA,NA,"8612_2014-04-13"
"6626","1","14","Low","2","-1.14","Low","2","-2.56","Low",0,0,0,0,"8613_2013-04-10"
"6627","6","24","Medium","5","-0.35","Medium","6","-1.68","Medium",0,0,0,0,"8614_2014-12-24"
"6628","3","19","Low","3","-0.76","Low","4","-2.17","Low",0,0,0,0,"8616_2013-04-08"
"6629","1","15","Low","5","-0.51","Medium","3","-2.52","Low",0,0,0,0,"8617_2013-11-12"
"6630","4","21","Low","3","-0.95","Low","2","-2.66","Low",0,0,0,0,"8619_2013-03-30"
"6631","3","18","Low","6","-0.56","Medium","6","-1.55","Medium",0,0,0,0,"8620_2013-05-16"
"6632","1","14","Low","2","-1.37","Low","2","-2.88","Low",0,0,0,0,"8621_2013-09-21"
"6633","1","15","Low","2","-1.3","Low","2","-2.59","Low",0,0,0,0,"8623_2014-12-10"
"6634","1","14","Low","2","-1.62","Low","2","-2.66","Low",0,0,0,0,"8624_2014-10-27"
"6635","1","13","Low","2","-1.28","Low","3","-2.36","Low",0,0,0,0,"8625_2014-03-15"
"6636","8","29","High","8","0.3","High","6","-1.54","Medium",1,0,1,0,"8626_2014-11-12"
"6637","8","29","High","8","0.3","High","6","-1.54","Medium",1,0,NA,NA,"8626_2014-11-18"
"6638","1","13","Low","4","-0.67","Low","4","-2.16","Low",0,0,0,0,"8627_2013-12-22"
"6639","8","28","High","7","0.08","Medium","8","-1.25","High",0,0,0,0,"8628_2014-05-10"
"6640","5","23","Medium","8","0.12","High","3","-2.41","Low",1,1,1,0,"8630_2013-01-14"
"6641","1","11","Low","1","-1.42","Low","2","-2.68","Low",0,0,0,0,"8632_2014-04-23"
"6642","1","13","Low","4","-0.67","Low","6","-1.71","Medium",1,0,1,0,"8633_2014-06-07"
"6643","1","15","Low","1","-1.66","Low","1","-3.38","Low",0,0,0,0,"8634_2013-09-30"
"6644","1","11","Low","1","-2.49","Low","1","-4.06","Low",0,0,0,0,"8635_2013-12-30"
"6645","2","17","Low","5","-0.45","Medium","3","-2.51","Low",1,0,1,0,"8636_2013-01-04"
"6646","3","19","Low","1","-1.7","Low","1","-3.27","Low",0,0,0,0,"8637_2014-12-29"
"6647","4","21","Low","8","0.14","High","6","-1.62","Medium",1,1,1,1,"8638_2013-08-15"
"6648","1","14","Low","6","-0.38","Medium","7","-1.26","Medium",0,0,1,0,"8639_2013-04-24"
"6649","1","15","Low","4","-0.62","Low","3","-2.46","Low",0,0,0,0,"8640_2014-11-16"
"6650","3","18","Low","1","-1.5","Low","1","-3.62","Low",0,0,0,0,"8641_2013-08-19"
"6651","10","36","High","6","-0.28","Medium","5","-1.89","Medium",0,0,0,0,"8642_2013-10-18"
"6652","1","15","Low","1","-2.2","Low","1","-3.67","Low",0,0,0,0,"8644_2013-11-22"
"6653","1","12","Low","5","-0.79","Medium","4","-2.02","Low",0,0,0,0,"8646_2013-11-21"
"6654","4","21","Low","3","-0.76","Low","3","-2.5","Low",0,0,0,0,"8650_2013-02-06"
"6655","2","17","Low","7","-0.07","Medium","5","-1.96","Medium",1,0,1,0,"8651_2013-10-25"
"6656","3","18","Low","7","-0.01","Medium","4","-2.05","Low",1,0,NA,NA,"8651_2014-07-04"
"6657","1","13","Low","1","-1.6","Low","2","-2.94","Low",0,0,0,0,"8652_2013-03-05"
"6658","1","13","Low","1","-2.31","Low","1","-3.96","Low",0,0,0,0,"8653_2013-02-19"
"6659","1","11","Low","3","-0.95","Low","4","-2","Low",0,0,0,0,"8654_2014-06-11"
"6660","2","16","Low","1","-1.55","Low","1","-3.42","Low",1,1,1,1,"8655_2013-11-08"
"6661","8","30","High","6","-0.15","Medium","3","-2.41","Low",1,1,1,0,"8657_2014-11-10"
"6662","2","17","Low","9","0.51","High","6","-1.54","Medium",0,0,0,0,"8658_2014-08-13"
"6663","3","19","Low","2","-1.24","Low","1","-3.74","Low",0,0,0,0,"8659_2013-05-27"
"6664","4","21","Low","9","0.4","High","5","-1.89","Medium",0,0,0,0,"8660_2014-05-01"
"6665","6","24","Medium","2","-1.18","Low","2","-2.68","Low",0,0,0,0,"8661_2013-01-21"
"6666","1","14","Low","4","-0.64","Low","5","-1.96","Medium",1,0,1,0,"8663_2013-01-09"
"6667","2","17","Low","5","-0.43","Medium","5","-1.96","Medium",1,0,NA,NA,"8663_2013-02-22"
