"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"4688","8","30","High","9","0.4","High","3","-2.47","Low",1,1,1,1,"9907_2013-04-24"
"4689","7","26","Medium","10","1.07","High","10","-0.52","High",1,1,1,1,"9908_2013-09-13"
"4690","1","14","Low","6","-0.31","Medium","4","-2.21","Low",0,0,0,0,"9912_2013-08-26"
"4691","3","18","Low","4","-0.65","Low","4","-2.08","Low",1,0,1,0,"9914_2013-10-04"
"4692","1","13","Low","1","-1.61","Low","2","-2.92","Low",0,0,0,0,"9917_2013-05-12"
"4693","2","17","Low","5","-0.33","Medium","5","-1.82","Medium",0,0,0,0,"9918_2013-05-27"
"4694","1","13","Low","4","-0.6","Low","3","-2.52","Low",0,0,0,0,"9919_2013-04-07"
"4695","1","14","Low","3","-1.28","Low","1","-3.61","Low",1,1,1,1,"9920_2013-08-12"
"4696","2","16","Low","5","-0.41","Medium","3","-2.38","Low",0,0,0,0,"9921_2013-04-13"
"4697","1","12","Low","3","-1","Low","3","-2.47","Low",1,0,1,0,"9924_2013-03-12"
"4698","1","15","Low","1","-2.28","Low","1","-3.85","Low",0,0,0,0,"9931_2013-01-13"
"4699","8","28","High","10","1.29","High","10","0.03","High",1,0,1,0,"9933_2013-01-09"
"4700","1","13","Low","5","-0.46","Medium","2","-2.7","Low",1,1,1,0,"9934_2013-03-24"
"4701","5","23","Medium","10","1.16","High","9","-0.68","High",1,1,1,1,"9935_2013-04-18"
"4702","1","13","Low","1","-1.59","Low","1","-3.59","Low",0,0,0,0,"9939_2013-12-02"
"4703","6","24","Medium","9","0.23","High","7","-1.46","Medium",1,0,1,0,"9940_2013-12-10"
"4704","2","16","Low","1","-2.05","Low","1","-3.62","Low",0,0,0,0,"9942_2013-11-17"
"4705","2","17","Low","1","-1.7","Low","1","-3.27","Low",1,0,1,0,"9944_2013-05-14"
"4706","1","13","Low","2","-1.02","Low","3","-2.24","Low",1,0,1,0,"9945_2014-01-04"
"4707","5","22","Medium","7","-0.12","Medium","5","-1.8","Medium",0,0,0,0,"9948_2013-02-06"
"4708","1","15","Low","2","-1.29","Low","3","-2.48","Low",0,0,0,0,"9951_2014-01-18"
"4709","2","17","Low","1","-1.49","Low","1","-2.98","Low",0,0,0,0,"9952_2013-01-16"
"4710","1","11","Low","3","-0.98","Low","4","-2.06","Low",1,0,1,0,"9953_2013-08-05"
"4711","1","11","Low","1","-2.09","Low","1","-3.56","Low",0,0,0,0,"9955_2013-09-17"
"4712","1","15","Low","6","-0.43","Medium","5","-1.97","Medium",0,0,0,0,"9959_2013-10-08"
"4713","1","13","Low","2","-1.37","Low","3","-2.49","Low",0,0,0,0,"9960_2013-09-14"
"4714","2","16","Low","9","0.2","High","6","-1.53","Medium",0,0,0,0,"9963_2013-10-20"
"4715","1","13","Low","4","-0.58","Low","6","-1.6","Medium",0,0,0,0,"9965_2014-02-12"
"4716","1","15","Low","8","0.19","High","6","-1.62","Medium",0,0,0,0,"9967_2013-05-14"
"4717","2","17","Low","6","-0.55","Medium","4","-2.18","Low",1,1,1,1,"9968_2013-01-15"
"4718","1","11","Low","1","-2.67","Low","1","-4.21","Low",0,0,0,0,"9971_2014-03-22"
"4719","1","13","Low","2","-1.02","Low","3","-2.24","Low",0,0,0,0,"9972_2014-01-23"
"4720","3","20","Low","5","-0.5","Medium","3","-2.53","Low",1,1,1,0,"9977_2013-01-31"
"4721","1","15","Low","1","-1.66","Low","2","-2.65","Low",0,0,0,0,"9979_2013-07-02"
"4722","4","20","Low","6","-0.55","Medium","5","-1.93","Medium",1,0,1,0,"9980_2013-08-05"
"4723","1","15","Low","8","0.13","High","6","-1.6","Medium",0,0,0,0,"9984_2013-01-27"
"4724","3","19","Low","4","-0.67","Low","4","-2.11","Low",0,0,0,0,"9985_2013-12-11"
"4725","1","13","Low","4","-0.83","Low","5","-1.8","Medium",1,0,1,0,"9987_2013-05-17"
"4726","1","11","Low","4","-0.68","Low","7","-1.41","Medium",0,0,0,0,"9991_2014-01-31"
"4727","3","19","Low","1","-1.88","Low","1","-3.47","Low",1,1,1,0,"9996_2013-10-26"
"4728","1","11","Low","4","-0.68","Low","7","-1.41","Medium",1,0,1,1,"9997_2013-10-02"
"4729","5","22","Medium","5","-0.51","Medium","4","-2.16","Low",0,0,0,0,"10004_2013-02-12"
"4730","2","17","Low","10","0.76","High","9","-0.63","High",1,1,1,1,"10006_2013-09-14"
"4731","1","11","Low","6","-0.27","Medium","8","-1.25","High",0,0,0,0,"10007_2013-10-07"
"4732","1","14","Low","9","0.52","High","10","-0.56","High",1,1,1,0,"10010_2013-02-13"
"4733","4","21","Low","6","-0.4","Medium","4","-2.07","Low",1,1,1,0,"10012_2014-01-13"
"4734","1","13","Low","4","-0.59","Low","6","-1.66","Medium",1,0,1,0,"10017_2013-12-23"
"4735","1","11","Low","5","-0.81","Medium","4","-2","Low",0,0,0,0,"10018_2013-04-13"
"4736","4","21","Low","5","-0.45","Medium","7","-1.4","Medium",1,0,1,0,"10019_2013-08-08"
"4737","8","28","High","4","-0.64","Low","3","-2.31","Low",1,0,0,0,"10020_2013-04-12"
"4738","3","20","Low","4","-0.73","Low","4","-2.2","Low",0,0,0,0,"10021_2013-05-10"
"4739","2","16","Low","4","-0.67","Low","6","-1.71","Medium",1,1,1,0,"10025_2013-11-19"
"4740","1","13","Low","1","-1.5","Low","1","-3.48","Low",0,0,0,0,"10029_2013-11-09"
"4741","3","19","Low","5","-0.62","Medium","1","-3.48","Low",0,0,0,0,"10035_2013-12-25"
"4742","1","15","Low","4","-0.69","Low","4","-2.17","Low",1,1,1,1,"10036_2013-01-29"
"4743","5","22","Medium","4","-0.52","Low","2","-2.66","Low",1,0,1,0,"10037_2013-05-26"
"4744","1","12","Low","1","-2.53","Low","1","-4.04","Low",1,0,1,0,"10040_2013-11-17"
"4745","3","18","Low","7","-0.09","Medium","4","-2.13","Low",1,1,1,1,"10042_2013-08-29"
"4746","1","11","Low","1","-2.33","Low","1","-3.86","Low",0,0,0,0,"10043_2013-03-23"
"4747","2","16","Low","2","-1.09","Low","1","-3.13","Low",1,0,1,0,"10044_2013-10-19"
"4748","1","13","Low","1","-2.33","Low","1","-3.99","Low",0,0,0,0,"10047_2013-03-01"
"4749","8","30","High","9","0.38","High","4","-1.98","Low",0,0,0,0,"10049_2013-05-19"
"4750","1","13","Low","2","-1.65","Low","1","-3.07","Low",0,0,1,1,"10050_2013-02-06"
"4751","9","32","High","10","0.63","High","5","-1.91","Medium",1,1,1,1,"10051_2014-03-09"
"4752","7","26","Medium","5","-0.74","Medium","4","-2.04","Low",0,0,0,0,"10052_2014-03-28"
"4753","3","18","Low","5","-0.49","Medium","1","-3.07","Low",0,0,0,0,"10054_2013-04-30"
"4754","2","17","Low","2","-1.16","Low","2","-2.85","Low",0,0,0,0,"10056_2013-05-01"
"4755","4","21","Low","7","-0.14","Medium","3","-2.32","Low",0,0,0,0,"10059_2013-01-19"
"4756","2","17","Low","1","-1.73","Low","2","-2.79","Low",0,0,0,0,"10061_2014-03-17"
"4757","1","15","Low","1","-2.15","Low","1","-3.26","Low",0,0,0,0,"10064_2014-01-02"
"4758","3","18","Low","4","-0.55","Low","3","-2.5","Low",0,0,0,0,"10065_2013-09-30"
"4759","1","15","Low","6","-0.14","Medium","1","-3.17","Low",0,0,0,0,"10066_2014-01-12"
"4760","1","15","Low","4","-0.58","Low","5","-1.85","Medium",0,0,0,0,"10068_2013-03-29"
"4761","1","15","Low","2","-1.42","Low","1","-3.19","Low",0,0,0,0,"10069_2013-02-22"
"4762","4","21","Low","3","-1.12","Low","1","-3.14","Low",0,0,0,0,"10071_2014-01-01"
"4763","3","19","Low","3","-0.86","Low","1","-3.21","Low",1,1,1,0,"10072_2013-12-16"
"4764","3","19","Low","6","-0.14","Medium","7","-1.47","Medium",0,0,0,0,"10077_2013-02-27"
"4765","2","17","Low","3","-1.17","Low","1","-2.97","Low",1,0,1,0,"10079_2014-02-14"
"4766","1","11","Low","1","-1.79","Low","1","-3.21","Low",0,0,0,0,"10083_2014-03-24"
"4767","2","17","Low","2","-1.38","Low","1","-2.99","Low",1,1,1,0,"10087_2013-01-17"
"4768","1","13","Low","2","-1.35","Low","2","-2.66","Low",0,0,0,0,"10088_2013-02-21"
"4769","2","16","Low","2","-1.24","Low","1","-3.72","Low",1,0,1,0,"10092_2013-02-22"
"4770","1","14","Low","3","-0.91","Low","6","-1.69","Medium",0,0,0,0,"10094_2013-12-28"
"4771","1","14","Low","3","-0.89","Low","3","-2.48","Low",0,0,0,0,"10095_2014-02-22"
"4772","2","16","Low","4","-0.97","Low","4","-2.2","Low",0,0,0,0,"10096_2014-03-13"
"4773","1","13","Low","3","-0.77","Low","4","-2.11","Low",1,0,1,0,"10097_2013-12-09"
"4774","5","22","Medium","8","0.15","High","3","-2.48","Low",0,0,0,0,"10103_2014-03-08"
"4775","3","19","Low","4","-0.92","Low","2","-2.87","Low",1,0,1,0,"10110_2013-04-23"
"4776","1","12","Low","2","-1.09","Low","3","-2.35","Low",0,0,0,0,"10111_2013-03-06"
"4777","1","15","Low","1","-1.86","Low","1","-2.99","Low",0,0,0,0,"10118_2014-03-27"
"4778","2","16","Low","9","0.4","High","10","-0.62","High",1,1,1,0,"10119_2013-01-21"
"4779","1","12","Low","2","-1.48","Low","2","-2.92","Low",1,1,1,0,"10120_2013-10-15"
"4780","2","16","Low","9","0.47","High","9","-0.94","High",1,0,1,0,"10121_2013-12-04"
"4781","8","28","High","7","-0.01","Medium","3","-2.24","Low",0,0,1,1,"10127_2013-05-11"
"4782","3","18","Low","8","0.25","High","7","-1.48","Medium",1,0,1,0,"10129_2013-02-14"
"4783","3","20","Low","9","0.59","High","10","-0.27","High",0,0,0,0,"10131_2013-02-19"
"4784","5","23","Medium","2","-1.09","Low","2","-2.67","Low",0,0,0,0,"10133_2013-08-15"
"4785","3","19","Low","7","0.01","Medium","8","-1.2","High",1,0,1,0,"10134_2013-02-15"
"4786","5","22","Medium","7","-0.09","Medium","4","-2.02","Low",0,0,0,0,"10137_2014-01-07"
"4787","1","14","Low","1","-2.35","Low","1","-3.83","Low",0,0,0,0,"10145_2014-02-08"
"4788","3","20","Low","7","-0.01","Medium","7","-1.45","Medium",1,0,1,0,"10148_2013-12-05"
"4789","2","17","Low","9","0.16","High","8","-1.07","High",1,0,1,0,"10157_2013-02-22"
"4790","8","28","High","9","0.6","High","9","-0.96","High",1,0,1,0,"10158_2013-12-11"
"4791","3","18","Low","1","-1.62","Low","1","-2.99","Low",0,0,0,0,"10159_2013-11-04"
"4792","1","13","Low","2","-1.47","Low","2","-2.94","Low",0,0,0,0,"10161_2013-11-17"
"4793","7","26","Medium","10","0.92","High","6","-1.5","Medium",0,0,0,0,"10162_2013-03-21"
"4794","1","13","Low","6","-0.16","Medium","5","-1.87","Medium",0,0,0,0,"10163_2014-01-22"
"4795","1","12","Low","6","-0.27","Medium","5","-1.9","Medium",1,0,1,0,"10167_2014-03-25"
"4796","1","14","Low","1","-2.36","Low","1","-3.93","Low",0,0,0,0,"10168_2013-10-31"
"4797","8","29","High","7","-0.07","Medium","4","-2.1","Low",1,0,1,0,"10169_2014-03-01"
"4798","1","13","Low","1","-1.59","Low","1","-3.39","Low",0,0,0,0,"10178_2014-01-14"
"4799","8","28","High","9","0.33","High","6","-1.72","Medium",0,0,0,0,"10181_2014-03-24"
"4800","3","18","Low","9","0.45","High","3","-2.27","Low",0,0,0,0,"10183_2013-03-16"
"4801","3","19","Low","8","0.13","High","6","-1.52","Medium",0,0,0,0,"10184_2014-01-26"
"4802","1","15","Low","2","-1.1","Low","3","-2.38","Low",0,0,0,0,"10185_2013-02-01"
"4803","3","20","Low","4","-0.61","Low","3","-2.24","Low",1,0,1,0,"10188_2013-01-12"
"4804","6","24","Medium","10","0.87","High","9","-0.7","High",1,1,1,1,"10189_2014-03-13"
"4805","1","14","Low","5","-0.44","Medium","6","-1.73","Medium",0,0,0,0,"10193_2013-11-12"
"4806","3","18","Low","8","0.12","High","6","-1.58","Medium",1,0,1,1,"10194_2013-08-30"
"4807","1","12","Low","1","-1.58","Low","2","-2.78","Low",0,0,0,0,"10195_2013-10-18"
"4808","5","23","Medium","9","0.31","High","7","-1.27","Medium",0,0,0,0,"10196_2013-08-07"
"4809","4","21","Low","5","-0.33","Medium","3","-2.42","Low",0,0,0,0,"10198_2013-10-14"
"4810","2","16","Low","2","-1.2","Low","2","-2.69","Low",1,1,1,1,"10201_2013-03-23"
"4811","3","20","Low","6","-0.31","Medium","5","-1.81","Medium",0,0,0,0,"10207_2013-11-26"
"4812","4","21","Low","9","0.51","High","7","-1.48","Medium",0,0,0,0,"10210_2013-08-17"
"4813","2","17","Low","4","-0.98","Low","5","-1.92","Medium",0,0,0,0,"10211_2013-09-25"
"4814","1","15","Low","10","0.79","High","10","-0.43","High",0,0,0,0,"10214_2013-02-11"
"4815","2","16","Low","8","-0.06","High","4","-2.2","Low",0,0,0,0,"10216_2013-02-07"
"4816","3","18","Low","4","-0.52","Low","7","-1.3","Medium",1,0,1,0,"10218_2013-03-12"
"4817","1","13","Low","3","-0.84","Low","4","-2","Low",0,0,0,0,"10220_2013-01-11"
"4818","3","19","Low","7","-0.08","Medium","2","-2.9","Low",0,0,0,0,"10223_2013-03-08"
"4819","6","24","Medium","5","-0.46","Medium","3","-2.46","Low",0,0,0,0,"10224_2013-03-26"
"4820","2","17","Low","2","-1.36","Low","1","-3.03","Low",0,0,0,0,"10225_2013-08-01"
"4821","1","14","Low","7","0.05","Medium","4","-2.16","Low",1,0,1,0,"10226_2013-04-20"
"4822","2","16","Low","1","-1.74","Low","1","-3.55","Low",0,0,0,0,"10228_2014-03-30"
"4823","1","14","Low","1","-1.94","Low","1","-3.66","Low",0,0,0,0,"10230_2014-03-12"
"4824","2","17","Low","1","-1.63","Low","1","-3.09","Low",1,0,1,0,"10232_2013-04-14"
"4825","1","15","Low","5","-0.38","Medium","5","-1.94","Medium",0,0,0,0,"10233_2013-03-06"
"4826","2","17","Low","9","0.35","High","7","-1.26","Medium",0,0,0,0,"10235_2013-11-19"
"4827","4","21","Low","9","0.54","High","9","-0.83","High",1,1,1,0,"10237_2014-01-05"
"4828","1","13","Low","1","-1.44","Low","1","-2.97","Low",0,0,0,0,"10239_2013-02-11"
"4829","8","28","High","7","0.01","Medium","9","-0.8","High",0,0,0,0,"10242_2014-01-10"
"4830","1","13","Low","3","-1.3","Low","2","-2.59","Low",0,0,0,0,"10243_2013-06-03"
"4831","4","21","Low","1","-1.54","Low","1","-3.72","Low",1,0,1,0,"10244_2013-09-22"
"4832","1","13","Low","7","0","Medium","8","-1.14","High",0,0,0,0,"10247_2014-03-13"
"4833","1","12","Low","2","-1.19","Low","3","-2.4","Low",0,0,0,0,"10251_2013-12-12"
"4834","1","12","Low","4","-0.7","Low","5","-1.96","Medium",0,0,0,0,"10252_2013-04-20"
"4835","3","19","Low","1","-1.54","Low","1","-3.32","Low",0,0,0,0,"10253_2014-02-24"
"4836","4","21","Low","9","0.57","High","10","-0.54","High",0,0,0,0,"10254_2014-01-28"
"4837","7","25","Medium","2","-1.4","Low","2","-2.84","Low",0,0,0,0,"10257_2013-11-19"
"4838","1","14","Low","1","-2.48","Low","1","-4.07","Low",0,0,0,0,"10259_2013-10-03"
"4839","1","15","Low","2","-1.18","Low","2","-2.59","Low",0,0,0,0,"10261_2013-05-29"
"4840","1","13","Low","1","-1.39","Low","2","-2.65","Low",0,0,0,0,"10262_2013-11-15"
"4841","4","20","Low","8","0.04","High","5","-1.83","Medium",0,0,0,0,"10267_2013-04-19"
"4842","2","16","Low","3","-0.77","Low","3","-2.33","Low",0,0,0,0,"10269_2013-02-25"
"4843","1","12","Low","2","-1.59","Low","2","-2.9","Low",1,1,1,1,"10270_2013-08-20"
"4844","6","24","Medium","3","-0.89","Low","4","-2.07","Low",0,0,0,0,"10271_2013-05-21"
"4845","1","12","Low","4","-0.67","Low","6","-1.71","Medium",0,0,0,0,"10272_2013-09-19"
"4846","2","17","Low","8","0.3","High","7","-1.43","Medium",1,1,1,1,"10274_2013-02-08"
"4847","5","22","Medium","7","-0.06","Medium","7","-1.35","Medium",0,0,0,0,"10275_2014-01-01"
"4848","1","13","Low","1","-1.49","Low","2","-2.75","Low",1,0,1,0,"10276_2013-02-18"
"4849","6","25","Medium","7","0.06","Medium","7","-1.3","Medium",0,0,1,0,"10277_2013-08-04"
"4850","7","26","Medium","10","0.81","High","5","-1.83","Medium",1,0,1,0,"10280_2013-03-14"
"4851","1","11","Low","1","-2.45","Low","1","-4.1","Low",0,0,0,0,"10281_2013-02-23"
"4852","1","15","Low","5","-0.45","Medium","3","-2.48","Low",1,0,1,0,"10283_2013-03-27"
"4853","3","19","Low","2","-1.03","Low","2","-2.57","Low",0,0,0,0,"10288_2014-02-17"
"4854","1","13","Low","8","0.23","High","8","-1.02","High",0,0,0,0,"10292_2013-03-20"
"4855","3","18","Low","3","-0.95","Low","4","-2","Low",0,0,0,0,"10293_2013-12-04"
"4856","3","18","Low","5","-0.36","Medium","5","-1.75","Medium",1,0,1,1,"10298_2013-01-07"
"4857","6","25","Medium","5","-0.33","Medium","2","-2.63","Low",1,0,0,0,"10299_2013-09-08"
"4858","1","12","Low","1","-2.56","Low","1","-3.93","Low",0,0,0,0,"10300_2013-01-21"
"4859","1","12","Low","3","-0.84","Low","4","-2","Low",1,0,1,0,"10301_2014-02-26"
"4860","5","22","Medium","2","-1.13","Low","2","-2.81","Low",1,0,1,0,"10302_2013-10-23"
"4861","1","14","Low","7","0","Medium","8","-1.01","High",1,0,1,0,"10303_2014-02-25"
"4862","3","19","Low","1","-1.68","Low","1","-3.65","Low",1,0,1,0,"10306_2013-08-10"
"4863","4","21","Low","6","-0.2","Medium","6","-1.54","Medium",0,0,0,0,"10307_2013-01-06"
"4864","3","18","Low","4","-0.66","Low","2","-2.58","Low",0,0,0,0,"10308_2013-12-23"
"4865","1","13","Low","2","-1.33","Low","2","-2.69","Low",1,0,1,0,"10312_2013-01-23"
"4866","1","11","Low","1","-2.47","Low","1","-4.05","Low",0,0,0,0,"10316_2013-01-21"
"4867","2","16","Low","1","-2.91","Low","1","-4.17","Low",0,0,0,0,"10317_2014-01-23"
"4868","1","14","Low","1","-1.86","Low","1","-3.01","Low",1,0,1,0,"10319_2013-12-23"
"4869","1","14","Low","5","-0.4","Medium","5","-1.94","Medium",0,0,0,0,"10321_2014-03-14"
"4870","10","35","High","10","0.71","High","8","-1.14","High",1,0,1,0,"10326_2013-12-11"
"4871","1","12","Low","5","-0.49","Medium","6","-1.71","Medium",0,0,0,0,"10327_2014-03-11"
"4872","1","12","Low","1","-2.57","Low","1","-4.11","Low",0,0,0,0,"10329_2014-02-03"
"4873","1","11","Low","1","-2.3","Low","1","-3.98","Low",0,0,0,0,"10330_2013-04-27"
"4874","1","14","Low","1","-2.04","Low","1","-3.38","Low",0,0,0,0,"10332_2013-05-14"
"4875","8","30","High","8","0.3","High","8","-1.21","High",1,1,1,1,"10336_2013-12-07"
"4876","1","15","Low","2","-1.06","Low","3","-2.48","Low",0,0,0,0,"10337_2013-02-11"
"4877","1","15","Low","2","-1.46","Low","1","-3.21","Low",1,0,1,0,"10338_2013-02-26"
"4878","1","12","Low","1","-1.94","Low","1","-3.41","Low",0,0,0,0,"10343_2013-01-07"
"4879","1","12","Low","2","-1.2","Low","2","-2.81","Low",0,0,0,0,"10344_2014-01-23"
"4880","5","22","Medium","8","0.24","High","8","-1.17","High",1,1,1,1,"10346_2013-12-29"
"4881","1","12","Low","2","-1.29","Low","4","-2.13","Low",0,0,0,0,"10348_2013-02-12"
"4882","6","23","Medium","4","-0.88","Low","5","-1.79","Medium",1,0,1,0,"10351_2014-02-09"
"4883","1","14","Low","6","-0.53","Medium","5","-1.89","Medium",0,0,0,0,"10354_2013-10-20"
"4884","2","17","Low","6","-0.27","Medium","5","-1.93","Medium",0,0,0,0,"10355_2013-05-18"
"4885","1","13","Low","2","-1.18","Low","1","-2.99","Low",0,0,0,0,"10357_2014-03-20"
"4886","1","13","Low","6","-0.31","Medium","5","-1.96","Medium",0,0,1,1,"10359_2013-04-27"
"4887","1","11","Low","1","-1.6","Low","2","-2.94","Low",0,0,0,0,"10360_2013-12-28"
"4888","1","13","Low","9","0.14","High","7","-1.4","Medium",0,0,0,0,"10361_2013-05-06"
"4889","2","17","Low","9","0.36","High","9","-0.75","High",1,0,1,0,"10363_2013-11-27"
"4890","8","29","High","10","0.67","High","9","-0.76","High",1,0,1,0,"10364_2014-02-10"
"4891","7","27","Medium","6","-0.13","Medium","3","-2.4","Low",1,0,1,1,"10367_2013-04-04"
"4892","4","20","Low","9","0.14","High","4","-2.2","Low",0,0,0,0,"10368_2013-12-07"
"4893","2","16","Low","1","-1.45","Low","2","-2.76","Low",0,0,0,0,"10369_2013-11-23"
"4894","3","18","Low","3","-1.24","Low","3","-2.44","Low",0,0,0,0,"10370_2013-12-05"
"4895","1","15","Low","1","-1.69","Low","1","-3.28","Low",1,0,1,0,"10372_2013-11-18"
"4896","1","11","Low","4","-0.56","Low","4","-1.98","Low",1,0,1,0,"10375_2014-01-13"
"4897","1","15","Low","1","-2.08","Low","1","-3.66","Low",1,0,0,0,"10376_2014-03-10"
"4898","2","17","Low","1","-1.87","Low","1","-3.53","Low",0,0,0,0,"10377_2013-04-29"
"4899","1","14","Low","6","-0.2","Medium","6","-1.5","Medium",1,0,1,0,"10378_2013-03-20"
"4900","2","17","Low","7","0.05","Medium","9","-0.82","High",1,0,1,0,"10379_2013-01-16"
"4901","1","11","Low","1","-2.05","Low","1","-3.52","Low",0,0,0,0,"10380_2013-05-06"
"4902","2","16","Low","9","0.34","High","6","-1.63","Medium",1,0,1,0,"10383_2013-08-16"
"4903","6","24","Medium","7","-0.12","Medium","6","-1.59","Medium",0,0,0,0,"10386_2013-09-05"
"4904","3","19","Low","6","-0.31","Medium","5","-1.9","Medium",0,0,0,0,"10389_2013-05-22"
"4905","2","17","Low","4","-0.54","Low","2","-2.88","Low",1,0,1,0,"10390_2013-08-11"
"4906","7","25","Medium","10","0.92","High","7","-1.4","Medium",1,1,1,0,"10393_2014-04-03"
"4907","1","13","Low","1","-1.39","Low","1","-3","Low",0,0,0,0,"10394_2014-03-31"
"4908","3","19","Low","8","0.09","High","9","-0.89","High",0,0,0,0,"10396_2013-12-24"
"4909","2","17","Low","5","-0.43","Medium","4","-2.05","Low",0,0,0,0,"10399_2013-08-28"
"4910","3","19","Low","7","0.07","Medium","9","-0.88","High",0,0,0,0,"10400_2014-01-02"
"4911","2","16","Low","1","-2.17","Low","1","-3.74","Low",0,0,0,0,"10401_2013-04-03"
"4912","3","20","Low","3","-0.88","Low","2","-2.73","Low",0,0,0,0,"10404_2013-09-15"
"4913","4","21","Low","7","-0.1","Medium","6","-1.63","Medium",0,0,0,0,"10406_2013-01-12"
"4914","2","16","Low","1","-1.6","Low","1","-2.98","Low",0,0,0,0,"10408_2014-01-03"
"4915","2","16","Low","2","-1.21","Low","1","-3.23","Low",0,0,0,0,"10409_2014-03-29"
"4916","9","31","High","6","-0.4","Medium","2","-2.64","Low",0,0,0,0,"10410_2013-11-21"
"4917","5","22","Medium","1","-2.19","Low","1","-3.77","Low",0,0,0,0,"10412_2013-02-25"
"4918","3","20","Low","1","-1.68","Low","1","-3.71","Low",0,0,0,0,"10413_2014-03-30"
"4919","1","12","Low","1","-2.02","Low","1","-3.48","Low",0,0,0,0,"10415_2013-03-01"
"4920","1","13","Low","7","0.05","Medium","5","-1.78","Medium",0,0,0,0,"10416_2013-02-19"
"4921","1","14","Low","1","-2.04","Low","1","-3.76","Low",0,0,0,0,"10417_2013-08-20"
"4922","4","21","Low","3","-0.77","Low","3","-2.27","Low",1,0,1,0,"10422_2013-09-23"
"4923","3","19","Low","1","-1.76","Low","1","-3.85","Low",0,0,0,0,"10424_2014-01-13"
"4924","3","19","Low","2","-1.11","Low","3","-2.39","Low",0,0,0,0,"10427_2013-03-16"
"4925","3","18","Low","4","-0.7","Low","3","-2.43","Low",0,0,0,0,"10428_2013-01-04"
"4926","1","15","Low","2","-1.1","Low","3","-2.54","Low",1,1,1,1,"10429_2013-09-23"
"4927","7","27","Medium","6","-0.24","Medium","8","-1.09","High",1,1,1,0,"10430_2013-12-16"
"4928","1","15","Low","1","-1.86","Low","1","-3.37","Low",0,0,0,0,"10431_2013-04-14"
"4929","2","17","Low","4","-0.69","Low","1","-3.13","Low",0,0,0,0,"10432_2014-01-14"
"4930","6","23","Medium","10","0.44","High","9","-0.77","High",0,0,0,0,"10436_2013-01-31"
"4931","3","18","Low","4","-0.52","Low","3","-2.5","Low",1,0,1,1,"10437_2013-12-07"
"4932","1","11","Low","3","-0.77","Low","5","-1.79","Medium",0,0,0,0,"10439_2014-02-02"
"4933","1","13","Low","1","-1.48","Low","1","-3.06","Low",0,0,0,0,"10440_2013-03-28"
"4934","1","13","Low","1","-2.25","Low","1","-3.79","Low",0,0,0,0,"10443_2013-02-13"
"4935","1","13","Low","1","-1.93","Low","1","-3.52","Low",1,0,1,0,"10445_2013-02-11"
"4936","2","16","Low","4","-0.72","Low","5","-1.8","Medium",0,0,0,0,"10446_2013-04-27"
"4937","2","17","Low","1","-2.13","Low","1","-3.33","Low",0,0,0,0,"10447_2013-01-30"
"4938","10","34","High","4","-0.55","Low","4","-2.2","Low",1,0,1,0,"10448_2013-11-11"
"4939","1","13","Low","2","-1.52","Low","2","-2.94","Low",0,0,0,0,"10449_2013-12-05"
"4940","1","15","Low","1","-1.75","Low","1","-3.31","Low",0,0,0,0,"10452_2013-09-11"
"4941","3","20","Low","6","-0.2","Medium","2","-2.62","Low",1,0,1,0,"10454_2013-09-06"
"4942","1","11","Low","4","-0.9","Low","3","-2.32","Low",0,0,0,0,"10455_2013-04-08"
"4943","3","19","Low","7","0.05","Medium","8","-1.07","High",1,0,1,0,"10456_2013-01-10"
"4944","2","16","Low","7","0.08","Medium","5","-1.88","Medium",1,0,1,0,"10457_2013-12-19"
"4945","1","13","Low","1","-1.91","Low","1","-3.35","Low",0,0,1,1,"10461_2013-11-02"
"4946","2","16","Low","3","-1.1","Low","1","-2.97","Low",1,0,0,0,"10462_2013-09-10"
"4947","5","23","Medium","7","0.06","Medium","9","-0.81","High",1,0,1,1,"10463_2013-03-07"
"4948","3","18","Low","1","-2.5","Low","1","-4.47","Low",0,0,0,0,"10464_2013-11-08"
"4949","1","13","Low","1","-1.9","Low","1","-3.59","Low",0,0,0,0,"10467_2013-12-10"
"4950","4","21","Low","7","-0.2","Medium","4","-2.15","Low",1,0,1,0,"10468_2013-12-11"
"4951","1","11","Low","1","-1.4","Low","2","-2.74","Low",0,0,0,0,"10469_2013-11-28"
"4952","1","13","Low","1","-1.45","Low","2","-2.8","Low",1,0,1,0,"10477_2013-08-06"
"4953","1","14","Low","3","-1.13","Low","2","-2.64","Low",0,0,0,0,"10478_2013-01-10"
"4954","2","16","Low","2","-1.06","Low","1","-3.03","Low",0,0,0,0,"10479_2013-09-19"
"4955","1","15","Low","7","-0.06","Medium","1","-3.15","Low",1,0,1,0,"10480_2013-10-29"
"4956","2","17","Low","1","-1.86","Low","1","-3.5","Low",1,1,1,1,"10482_2013-03-10"
"4957","1","15","Low","5","-0.48","Medium","8","-1.25","High",0,0,0,0,"10483_2013-03-31"
"4958","1","15","Low","1","-1.55","Low","2","-2.84","Low",0,0,0,0,"10484_2013-09-26"
