"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"9290","1","14","Low","5","-0.51","Medium","5","-1.88","Medium",1,0,1,0,"8832_2013-02-09"
"9291","1","15","Low","5","-0.69","Medium","1","-3.26","Low",0,0,0,0,"8833_2014-10-21"
"9292","8","29","High","8","0.29","High","7","-1.34","Medium",1,0,1,0,"8834_2013-11-06"
"9293","4","21","Low","1","-1.45","Low","2","-2.94","Low",0,0,0,0,"8835_2013-04-17"
"9294","1","14","Low","7","-0.12","Medium","9","-0.97","High",0,0,0,0,"8836_2014-08-05"
"9295","1","14","Low","4","-0.58","Low","6","-1.6","Medium",0,0,0,0,"8837_2014-05-07"
"9296","1","13","Low","4","-0.97","Low","4","-2.09","Low",0,0,0,0,"8838_2013-08-11"
"9297","2","16","Low","9","0.61","High","10","-0.62","High",0,0,0,0,"8839_2014-02-18"
"9298","7","26","Medium","9","0.38","High","4","-2.16","Low",0,0,0,0,"8840_2014-11-18"
"9299","1","14","Low","3","-0.98","Low","1","-3.21","Low",1,0,1,0,"8841_2014-07-12"
"9300","4","21","Low","3","-0.77","Low","3","-2.38","Low",0,0,0,0,"8842_2013-09-24"
"9301","8","28","High","7","-0.04","Medium","7","-1.39","Medium",1,1,1,1,"8843_2014-11-24"
"9302","2","16","Low","7","-0.1","Medium","2","-2.58","Low",1,1,1,1,"8844_2013-09-24"
"9303","1","13","Low","4","-0.64","Low","6","-1.56","Medium",0,0,0,0,"8845_2013-01-04"
"9304","1","12","Low","1","-2.73","Low","1","-3.71","Low",1,0,1,0,"8846_2013-02-18"
"9305","5","22","Medium","5","-0.67","Medium","3","-2.35","Low",1,0,1,0,"8847_2014-10-20"
"9306","9","32","High","7","-0.1","Medium","4","-1.99","Low",0,0,0,0,"8848_2014-08-22"
"9307","3","18","Low","5","-0.41","Medium","5","-1.93","Medium",0,0,0,0,"8849_2013-07-19"
"9308","1","11","Low","3","-0.91","Low","4","-2.08","Low",0,0,0,0,"8850_2014-09-09"
"9309","6","24","Medium","9","0.23","High","7","-1.38","Medium",0,0,0,0,"8851_2014-04-25"
"9310","3","18","Low","5","-0.6","Medium","4","-2.04","Low",1,1,1,0,"8852_2014-10-06"
"9311","3","19","Low","1","-1.47","Low","1","-3.05","Low",0,0,0,0,"8853_2014-07-15"
"9312","3","20","Low","4","-0.72","Low","5","-1.92","Medium",1,0,0,0,"8854_2013-09-05"
"9313","7","26","Medium","2","-1.17","Low","2","-2.92","Low",1,0,1,0,"8855_2014-02-19"
"9314","1","13","Low","4","-0.55","Low","7","-1.49","Medium",0,0,0,0,"8856_2013-04-01"
"9315","6","24","Medium","5","-0.41","Medium","4","-2.17","Low",0,0,0,0,"8857_2013-01-06"
"9316","4","21","Low","6","-0.26","Medium","5","-1.8","Medium",0,0,0,0,"8858_2014-03-23"
"9317","1","14","Low","4","-1.01","Low","2","-2.66","Low",1,1,1,1,"8859_2014-07-20"
"9318","2","17","Low","6","-0.14","Medium","4","-2.12","Low",0,0,-1,0,"8860_2014-02-20"
"9319","5","23","Medium","9","0.48","High","4","-2.08","Low",0,0,0,0,"8861_2014-01-12"
"9320","1","11","Low","2","-1.36","Low","3","-2.52","Low",0,0,-1,0,"8862_2014-10-13"
"9321","2","16","Low","6","-0.26","Medium","6","-1.62","Medium",1,1,1,0,"8863_2013-01-02"
"9322","1","11","Low","3","-1.21","Low","3","-2.51","Low",0,0,0,0,"8864_2013-04-28"
"9323","1","15","Low","1","-2.58","Low","1","-4.06","Low",0,0,0,0,"8865_2013-04-25"
"9324","5","22","Medium","3","-1.15","Low","1","-3.01","Low",0,0,0,0,"8866_2013-06-06"
"9325","6","24","Medium","10","0.73","High","5","-1.75","Medium",0,0,0,0,"8867_2013-02-23"
"9326","1","15","Low","4","-1.01","Low","3","-2.35","Low",0,0,0,0,"8868_2014-10-18"
"9327","1","14","Low","2","-1.22","Low","1","-3.51","Low",0,0,0,0,"8869_2013-01-26"
"9328","1","12","Low","2","-1.04","Low","3","-2.31","Low",0,0,0,0,"8870_2013-08-27"
"9329","1","11","Low","4","-0.63","Low","6","-1.64","Medium",1,1,1,0,"8871_2014-01-21"
"9330","4","21","Low","6","-0.29","Medium","6","-1.71","Medium",0,0,-1,0,"8872_2014-04-17"
"9331","7","26","Medium","10","0.65","High","9","-0.68","High",1,1,1,0,"8873_2014-07-05"
"9332","1","12","Low","2","-1.59","Low","1","-3.14","Low",0,0,0,0,"8874_2014-12-17"
"9333","6","25","Medium","9","0.31","High","5","-1.92","Medium",0,0,-1,0,"8875_2013-03-31"
"9334","2","16","Low","3","-0.88","Low","2","-2.65","Low",0,0,1,0,"8876_2013-02-09"
"9335","1","14","Low","1","-1.77","Low","1","-3.84","Low",0,0,0,0,"8877_2014-02-04"
"9336","2","17","Low","2","-1.28","Low","2","-2.62","Low",0,0,0,0,"8878_2014-07-29"
"9337","1","11","Low","4","-0.57","Low","7","-1.41","Medium",0,0,0,0,"8879_2013-04-07"
"9338","3","18","Low","6","-0.46","Medium","4","-2.02","Low",0,0,0,0,"8880_2014-04-07"
"9339","10","37","High","10","0.85","High","9","-0.69","High",1,0,1,1,"8881_2013-01-07"
"9340","10","34","High","9","0.4","High","9","-0.81","High",1,0,NA,NA,"8881_2013-04-01"
"9341","1","14","Low","9","0.39","High","8","-1.14","High",1,1,1,1,"8882_2014-02-14"
"9342","8","28","High","8","-0.04","High","4","-2.16","Low",0,0,0,0,"8883_2014-08-18"
"9343","1","14","Low","1","-1.51","Low","1","-3.33","Low",0,0,0,0,"8884_2014-01-06"
"9344","1","15","Low","8","0.2","High","10","-0.59","High",1,0,1,0,"8885_2013-11-19"
"9345","5","23","Medium","9","0.38","High","9","-0.67","High",0,0,NA,NA,"8885_2014-08-10"
"9346","5","22","Medium","10","0.82","High","8","-1.21","High",0,0,0,0,"8886_2013-04-01"
"9347","2","16","Low","6","-0.58","Medium","4","-2.12","Low",1,0,1,0,"8887_2014-06-18"
"9348","1","14","Low","7","-0.35","Medium","6","-1.54","Medium",0,0,-1,0,"8888_2014-01-31"
"9349","3","18","Low","2","-1.24","Low","1","-3.21","Low",0,0,0,0,"8889_2014-01-17"
"9350","1","11","Low","1","-1.5","Low","2","-2.86","Low",0,0,0,0,"8890_2013-11-23"
"9351","10","36","High","4","-0.62","Low","4","-2.16","Low",1,1,1,1,"8891_2013-09-24"
"9352","1","14","Low","1","-1.47","Low","2","-2.81","Low",0,0,0,0,"8892_2014-09-25"
"9353","5","22","Medium","6","-0.17","Medium","5","-1.89","Medium",0,0,0,0,"8893_2013-09-15"
"9354","9","31","High","7","0.07","Medium","7","-1.38","Medium",0,0,0,0,"8894_2013-03-11"
"9355","1","14","Low","7","-0.1","Medium","7","-1.34","Medium",0,0,-1,0,"8895_2013-01-08"
"9356","6","25","Medium","4","-0.56","Low","2","-2.85","Low",0,0,0,0,"8896_2014-09-24"
"9357","1","11","Low","1","-1.65","Low","1","-3.02","Low",0,0,0,0,"8897_2013-01-28"
"9358","1","13","Low","5","-0.35","Medium","3","-2.37","Low",0,0,-1,0,"8898_2013-02-16"
"9359","6","23","Medium","9","0.18","High","2","-2.67","Low",1,1,1,0,"8899_2014-10-06"
"9360","3","18","Low","9","0.57","High","9","-0.98","High",0,0,0,0,"8900_2013-03-30"
"9361","2","17","Low","1","-2.25","Low","1","-3.74","Low",0,0,-1,0,"8901_2014-03-10"
"9362","1","13","Low","3","-0.97","Low","4","-2.14","Low",0,0,1,0,"8902_2013-01-22"
"9363","2","17","Low","1","-1.4","Low","1","-3.11","Low",0,0,0,0,"8903_2014-11-16"
"9364","1","15","Low","2","-1.18","Low","1","-2.99","Low",0,0,0,0,"8904_2014-11-09"
"9365","3","20","Low","1","-1.81","Low","1","-4.08","Low",0,0,0,0,"8905_2013-08-04"
"9366","5","23","Medium","10","1.15","High","10","-0.56","High",1,0,1,0,"8906_2013-12-10"
"9367","1","11","Low","1","-1.84","Low","1","-3.18","Low",0,0,-1,0,"8907_2014-01-19"
"9368","3","20","Low","4","-0.53","Low","2","-2.87","Low",0,0,0,0,"8908_2013-12-01"
"9369","1","12","Low","1","-1.58","Low","1","-3.13","Low",0,0,0,0,"8909_2013-02-13"
"9370","1","14","Low","4","-0.54","Low","4","-2.2","Low",1,1,1,0,"8910_2014-11-02"
"9371","1","14","Low","4","-0.54","Low","4","-2.2","Low",1,1,NA,NA,"8910_2014-11-04"
"9372","2","17","Low","8","0.07","High","7","-1.48","Medium",0,0,0,0,"8911_2014-05-02"
"9373","4","21","Low","9","0.61","High","9","-0.97","High",0,0,0,0,"8912_2013-11-28"
"9374","2","17","Low","8","0.21","High","5","-1.89","Medium",1,0,0,0,"8913_2014-04-27"
"9375","3","19","Low","3","-0.98","Low","5","-1.84","Medium",1,1,1,1,"8914_2014-11-05"
"9376","2","17","Low","6","-0.25","Medium","3","-2.26","Low",0,0,0,0,"8915_2014-08-29"
"9377","1","13","Low","1","-1.98","Low","1","-3.98","Low",0,0,0,0,"8916_2013-09-11"
"9378","1","13","Low","6","-0.22","Medium","6","-1.5","Medium",0,0,0,0,"8917_2013-01-16"
"9379","1","11","Low","2","-1.49","Low","2","-2.88","Low",1,1,1,0,"8918_2014-04-15"
"9380","4","20","Low","2","-1.42","Low","1","-3.48","Low",0,0,0,0,"8919_2014-11-04"
"9381","1","14","Low","2","-1.48","Low","1","-3.09","Low",1,0,1,0,"8920_2013-09-05"
"9382","1","13","Low","1","-1.44","Low","1","-3.34","Low",1,0,1,0,"8921_2014-08-10"
"9383","1","11","Low","1","-2.59","Low","1","-4.2","Low",0,0,0,0,"8922_2013-05-26"
"9384","2","16","Low","6","-0.25","Medium","4","-2.17","Low",1,0,0,0,"8923_2013-05-14"
"9385","1","14","Low","4","-0.66","Low","5","-1.86","Medium",1,1,1,1,"8924_2014-08-26"
"9386","1","14","Low","5","-0.33","Medium","4","-1.98","Low",0,0,0,0,"8925_2014-01-29"
"9387","1","12","Low","6","-0.28","Medium","5","-1.9","Medium",1,0,1,0,"8926_2013-01-14"
"9388","9","33","High","8","0.24","High","3","-2.47","Low",0,0,0,0,"8927_2013-08-26"
"9389","7","26","Medium","9","0.53","High","4","-2.18","Low",0,0,-1,0,"8928_2013-11-21"
"9390","6","24","Medium","2","-1.03","Low","2","-2.85","Low",1,0,1,0,"8929_2013-12-10"
"9391","6","25","Medium","3","-0.84","Low","2","-2.85","Low",1,0,NA,NA,"8929_2014-03-21"
"9392","7","28","Medium","8","0.35","High","9","-0.77","High",1,0,1,0,"8930_2013-02-06"
"9393","3","18","Low","8","0.19","High","5","-1.88","Medium",0,0,0,0,"8931_2013-03-02"
"9394","1","13","Low","2","-1.38","Low","2","-2.7","Low",0,0,0,0,"8932_2014-12-18"
"9395","9","31","High","10","0.8","High","9","-0.68","High",1,1,1,0,"8933_2013-05-20"
"9396","2","17","Low","1","-1.66","Low","1","-3.43","Low",0,0,0,0,"8934_2014-12-29"
"9397","3","18","Low","9","0.52","High","5","-1.74","Medium",0,0,0,0,"8935_2013-11-26"
"9398","1","13","Low","1","-1.43","Low","2","-2.69","Low",0,0,0,0,"8936_2013-09-07"
"9399","1","15","Low","6","-0.18","Medium","6","-1.61","Medium",0,0,0,0,"8937_2014-04-07"
"9400","6","23","Medium","5","-0.78","Medium","3","-2.34","Low",0,0,0,0,"8938_2014-01-13"
"9401","1","13","Low","4","-0.82","Low","5","-1.78","Medium",0,0,0,0,"8939_2014-01-27"
"9402","1","13","Low","1","-2.6","Low","1","-4.2","Low",0,0,0,0,"8940_2014-01-31"
"9403","1","15","Low","5","-0.33","Medium","6","-1.56","Medium",1,0,1,0,"8941_2013-05-01"
"9404","1","12","Low","4","-0.72","Low","5","-1.82","Medium",1,0,1,0,"8942_2014-05-05"
"9405","1","12","Low","1","-1.91","Low","1","-3.64","Low",0,0,0,0,"8943_2013-10-07"
"9406","1","12","Low","1","-1.64","Low","1","-3.22","Low",0,0,0,0,"8944_2013-03-20"
"9407","1","12","Low","7","-0.11","Medium","7","-1.31","Medium",0,0,0,0,"8945_2013-01-15"
"9408","8","28","High","7","0.08","Medium","9","-0.96","High",0,0,0,0,"8946_2013-12-22"
"9409","5","23","Medium","3","-1","Low","3","-2.24","Low",0,0,0,0,"8947_2014-09-19"
"9410","1","13","Low","2","-1.33","Low","3","-2.55","Low",0,0,0,0,"8948_2013-04-26"
"9411","4","21","Low","6","-0.49","Medium","2","-2.86","Low",0,0,0,0,"8949_2013-01-27"
"9412","1","13","Low","1","-2.16","Low","1","-3.69","Low",0,0,0,0,"8950_2014-02-19"
"9413","3","18","Low","3","-1.14","Low","4","-2.16","Low",0,0,0,0,"8951_2014-12-21"
"9414","6","24","Medium","7","-0.12","Medium","1","-3.4","Low",0,0,0,0,"8952_2014-08-02"
"9415","10","41","High","5","-0.34","Medium","5","-1.97","Medium",0,0,0,0,"8953_2014-07-11"
"9416","1","11","Low","1","-2.41","Low","1","-3.91","Low",0,0,0,0,"8954_2013-12-31"
"9417","7","27","Medium","8","0.27","High","5","-1.77","Medium",0,0,0,0,"8955_2014-02-20"
"9418","4","20","Low","1","-1.77","Low","1","-3.19","Low",0,0,0,0,"8956_2014-10-25"
"9419","2","18","Low","7","0.15","Medium","4","-1.99","Low",1,0,1,0,"8957_2014-09-30"
"9420","3","20","Low","1","-1.41","Low","1","-3.4","Low",0,0,0,0,"8958_2014-05-28"
"9421","2","17","Low","8","0.17","High","3","-2.36","Low",1,1,1,1,"8959_2013-12-17"
"9422","2","17","Low","4","-0.66","Low","1","-3.08","Low",1,0,1,0,"8960_2013-03-15"
"9423","6","24","Medium","9","0.4","High","9","-0.64","High",1,1,1,1,"8961_2014-07-01"
"9424","2","17","Low","3","-0.83","Low","3","-2.42","Low",0,0,0,0,"8962_2014-01-05"
"9425","2","17","Low","8","0.3","High","8","-1.04","High",0,0,0,0,"8963_2013-04-03"
"9426","2","16","Low","4","-0.55","Low","1","-3.2","Low",1,0,1,0,"8964_2014-03-23"
"9427","9","30","High","4","-0.92","Low","1","-3.03","Low",0,0,0,0,"8965_2014-10-31"
"9428","7","26","Medium","2","-1.35","Low","3","-2.41","Low",0,0,-1,0,"8966_2013-05-16"
"9429","1","12","Low","1","-2.55","Low","1","-4","Low",0,0,0,0,"8967_2013-06-03"
"9430","2","16","Low","3","-0.95","Low","5","-1.78","Medium",0,0,0,0,"8968_2013-08-15"
"9431","1","14","Low","5","-0.39","Medium","5","-1.9","Medium",1,1,1,0,"8969_2014-09-15"
"9432","1","14","Low","1","-2.13","Low","1","-3.54","Low",1,0,1,0,"8970_2014-09-22"
"9433","1","12","Low","4","-0.53","Low","4","-2.06","Low",0,0,0,0,"8971_2014-03-03"
"9434","3","19","Low","6","-0.26","Medium","4","-2.12","Low",1,1,1,0,"8972_2014-02-05"
"9435","7","25","Medium","6","-0.53","Medium","2","-2.64","Low",0,0,0,0,"8973_2013-01-30"
"9436","1","14","Low","8","0.09","High","8","-1.06","High",0,0,1,1,"8974_2013-04-30"
"9437","5","23","Medium","5","-0.46","Medium","2","-2.59","Low",0,0,0,0,"8975_2014-03-31"
"9438","1","13","Low","1","-1.97","Low","1","-3.63","Low",0,0,0,0,"8976_2013-12-22"
"9439","4","21","Low","7","-0.12","Medium","3","-2.53","Low",0,0,0,0,"8977_2014-12-31"
"9440","6","23","Medium","9","0.18","High","5","-1.74","Medium",0,0,-1,0,"8978_2014-01-31"
"9441","6","24","Medium","4","-0.63","Low","1","-3.17","Low",0,0,-1,0,"8979_2013-07-01"
"9442","2","17","Low","1","-1.63","Low","1","-3.12","Low",1,1,1,0,"8980_2013-01-24"
"9443","1","13","Low","4","-0.55","Low","6","-1.5","Medium",1,1,1,0,"8981_2013-08-23"
"9444","4","21","Low","5","-0.44","Medium","4","-2.18","Low",0,0,0,0,"8982_2013-01-13"
"9445","1","12","Low","1","-2.55","Low","1","-3.96","Low",0,0,0,0,"8983_2013-05-10"
"9446","1","13","Low","1","-1.64","Low","1","-3.04","Low",0,0,0,0,"8984_2013-08-07"
"9447","2","16","Low","3","-1.25","Low","2","-2.58","Low",0,0,0,0,"8985_2014-06-18"
"9448","5","23","Medium","9","0.57","High","2","-2.64","Low",0,0,0,0,"8986_2014-05-29"
"9449","1","12","Low","2","-1.39","Low","1","-3.58","Low",0,0,0,0,"8987_2014-08-05"
"9450","3","20","Low","2","-1.01","Low","6","-1.69","Medium",0,0,0,0,"8988_2013-10-15"
"9451","1","13","Low","7","-0.07","Medium","7","-1.48","Medium",1,1,1,0,"8989_2013-03-28"
"9452","1","15","Low","1","-2","Low","1","-3.48","Low",0,0,0,0,"8990_2014-12-16"
"9453","6","25","Medium","9","0.41","High","7","-1.32","Medium",1,1,1,1,"8991_2014-07-06"
"9454","8","28","High","9","0.32","High","5","-1.97","Medium",1,0,1,0,"8992_2014-01-04"
"9455","2","16","Low","2","-1.01","Low","3","-2.39","Low",0,0,0,0,"8993_2014-12-24"
"9456","1","13","Low","1","-2.02","Low","1","-3.5","Low",0,0,0,0,"8994_2014-07-15"
"9457","10","36","High","8","0.14","High","10","-0.43","High",0,0,0,0,"8995_2013-02-23"
"9458","1","12","Low","6","-0.24","Medium","8","-1.21","High",0,0,0,0,"8996_2013-03-06"
"9459","1","12","Low","6","-0.29","Medium","8","-1.25","High",0,0,NA,NA,"8996_2013-04-23"
"9460","1","14","Low","1","-2.43","Low","1","-3.44","Low",0,0,0,0,"8997_2013-09-10"
"9461","1","11","Low","1","-2.19","Low","1","-3.7","Low",1,0,1,0,"8998_2013-07-18"
"9462","4","21","Low","10","0.74","High","9","-0.72","High",1,0,1,1,"8999_2013-03-15"
"9463","4","23","Low","10","0.85","High","9","-0.72","High",1,0,NA,NA,"8999_2013-04-18"
"9464","3","19","Low","4","-0.53","Low","2","-2.76","Low",0,0,0,0,"9000_2013-03-21"
"9465","1","15","Low","8","0.11","High","7","-1.32","Medium",0,0,0,0,"9001_2014-12-19"
"9466","1","15","Low","8","0.27","High","5","-1.76","Medium",0,0,0,0,"9002_2014-07-20"
"9467","5","23","Medium","4","-0.73","Low","3","-2.33","Low",0,0,0,0,"9003_2013-06-11"
"9468","1","11","Low","2","-1.03","Low","4","-2.1","Low",0,0,0,0,"9004_2013-09-24"
"9469","1","15","Low","5","-0.81","Medium","2","-2.72","Low",0,0,0,0,"9005_2013-08-07"
"9470","1","12","Low","2","-1.33","Low","1","-3.62","Low",0,0,-1,0,"9006_2014-11-19"
"9471","1","15","Low","1","-2.08","Low","1","-3.85","Low",0,0,0,0,"9007_2014-07-01"
"9472","1","12","Low","1","-1.83","Low","1","-3.25","Low",0,0,0,0,"9008_2013-05-09"
"9473","3","19","Low","7","0.07","Medium","4","-2.08","Low",0,0,-1,0,"9009_2014-03-02"
"9474","4","21","Low","1","-1.4","Low","2","-2.61","Low",0,0,1,0,"9010_2013-04-15"
"9475","2","17","Low","1","-2.07","Low","1","-3.54","Low",0,0,0,0,"9011_2014-12-09"
"9476","2","16","Low","1","-2.54","Low","1","-4.05","Low",0,0,0,0,"9012_2013-07-29"
"9477","6","25","Medium","1","-1.41","Low","1","-3.33","Low",0,0,0,0,"9013_2013-12-07"
"9478","1","15","Low","1","-1.56","Low","1","-3.9","Low",0,0,0,0,"9014_2014-10-02"
"9479","5","22","Medium","10","0.72","High","7","-1.38","Medium",0,0,0,0,"9015_2013-10-24"
"9480","8","30","High","4","-0.7","Low","2","-2.69","Low",0,0,0,0,"9016_2014-04-28"
"9481","1","13","Low","8","0.18","High","8","-1.06","High",1,1,1,0,"9017_2013-09-24"
"9482","2","17","Low","9","0.38","High","7","-1.26","Medium",1,1,NA,NA,"9017_2014-02-03"
"9483","2","17","Low","9","0.47","High","7","-1.26","Medium",0,0,NA,NA,"9017_2014-07-23"
"9484","2","17","Low","8","0.28","High","3","-2.26","Low",0,0,0,0,"9018_2013-01-12"
"9485","1","14","Low","1","-1.99","Low","1","-3.44","Low",0,0,0,0,"9019_2014-06-06"
"9486","2","17","Low","5","-0.39","Medium","2","-2.65","Low",1,1,1,0,"9020_2014-07-01"
"9487","8","31","High","9","0.37","High","6","-1.55","Medium",0,0,-1,0,"9021_2014-04-09"
"9488","1","15","Low","4","-0.71","Low","2","-2.85","Low",1,0,1,0,"9022_2013-11-20"
"9489","3","18","Low","4","-0.73","Low","2","-2.78","Low",0,0,NA,NA,"9022_2014-03-12"
"9490","3","20","Low","1","-1.77","Low","1","-3.64","Low",0,0,0,0,"9023_2014-03-23"
"9491","4","21","Low","9","0.42","High","7","-1.3","Medium",0,0,0,0,"9024_2013-03-07"
"9492","1","15","Low","8","0.13","High","8","-1.03","High",0,0,0,0,"9025_2014-08-22"
"9493","4","21","Low","6","-0.2","Medium","2","-2.58","Low",0,0,0,0,"9026_2014-10-25"
"9494","2","16","Low","8","0.05","High","3","-2.29","Low",1,1,1,0,"9027_2013-04-01"
"9495","1","11","Low","1","-2.28","Low","1","-3.78","Low",0,0,0,0,"9028_2013-08-19"
"9496","7","26","Medium","2","-1.18","Low","2","-2.63","Low",0,0,0,0,"9029_2014-08-14"
"9497","1","11","Low","3","-0.93","Low","5","-1.8","Medium",0,0,0,0,"9030_2014-03-13"
"9498","2","17","Low","7","0.05","Medium","3","-2.3","Low",1,0,1,0,"9031_2014-12-12"
"9499","2","16","Low","6","-0.28","Medium","2","-2.88","Low",0,0,0,0,"9032_2013-08-08"
"9500","2","16","Low","3","-0.99","Low","3","-2.24","Low",0,0,0,0,"9033_2013-12-07"
"9501","1","13","Low","1","-1.92","Low","1","-3.65","Low",1,0,1,0,"9034_2014-10-07"
"9502","5","22","Medium","7","0.02","Medium","3","-2.24","Low",1,0,0,0,"9035_2014-04-26"
"9503","1","11","Low","1","-2.4","Low","1","-3.94","Low",0,0,-1,0,"9036_2013-03-17"
"9504","1","15","Low","4","-0.53","Low","5","-1.94","Medium",0,0,0,0,"9037_2014-06-28"
"9505","1","11","Low","1","-1.69","Low","1","-3.08","Low",0,0,0,0,"9038_2013-09-25"
"9506","1","12","Low","3","-0.89","Low","4","-1.98","Low",0,0,0,0,"9039_2014-02-05"
"9507","2","17","Low","1","-1.73","Low","1","-3.17","Low",0,0,0,0,"9040_2014-01-22"
"9508","1","13","Low","1","-1.88","Low","1","-3.31","Low",0,0,0,0,"9041_2013-01-18"
"9509","3","19","Low","5","-0.45","Medium","1","-2.99","Low",0,0,0,0,"9042_2013-01-19"
"9510","7","26","Medium","5","-0.44","Medium","4","-1.98","Low",0,0,1,1,"9043_2013-02-22"
"9511","2","17","Low","7","-0.08","Medium","5","-1.96","Medium",1,0,1,0,"9044_2014-03-21"
"9512","6","24","Medium","5","-0.43","Medium","2","-2.7","Low",1,0,0,0,"9045_2013-12-10"
"9513","5","23","Medium","5","-0.44","Medium","3","-2.5","Low",0,0,0,0,"9046_2014-02-24"
"9514","1","15","Low","1","-1.89","Low","1","-3.27","Low",0,0,0,0,"9047_2014-03-07"
"9515","5","22","Medium","2","-1.11","Low","1","-3.44","Low",0,0,0,0,"9048_2014-10-16"
"9516","1","11","Low","1","-1.98","Low","1","-3.53","Low",0,0,0,0,"9049_2013-01-28"
"9517","1","15","Low","1","-1.88","Low","1","-3.33","Low",0,0,0,0,"9050_2014-04-08"
"9518","8","29","High","4","-0.74","Low","8","-1.05","High",0,0,0,0,"9051_2013-09-26"
"9519","1","13","Low","2","-1.13","Low","4","-2.18","Low",0,0,0,0,"9052_2014-07-01"
"9520","1","13","Low","2","-1.02","Low","4","-2.13","Low",0,0,0,0,"9053_2014-09-28"
"9521","3","19","Low","7","0.03","Medium","7","-1.41","Medium",1,1,1,1,"9054_2014-10-01"
"9522","1","12","Low","4","-0.92","Low","6","-1.61","Medium",1,1,1,0,"9055_2013-05-06"
"9523","5","22","Medium","6","-0.29","Medium","1","-3.15","Low",1,1,1,0,"9056_2014-03-04"
"9524","5","22","Medium","6","-0.28","Medium","1","-3.15","Low",0,0,NA,NA,"9056_2014-05-04"
"9525","3","19","Low","9","0.35","High","3","-2.47","Low",0,0,0,0,"9057_2013-02-11"
"9526","1","13","Low","4","-0.62","Low","5","-1.78","Medium",1,0,1,0,"9058_2013-02-06"
"9527","2","17","Low","7","0.02","Medium","7","-1.45","Medium",0,0,0,0,"9059_2014-10-11"
"9528","6","25","Medium","5","-0.37","Medium","4","-2.06","Low",0,0,1,0,"9060_2013-07-26"
"9529","3","19","Low","8","0.24","High","8","-1.18","High",1,0,1,0,"9061_2014-09-08"
"9530","6","23","Medium","5","-0.79","Medium","2","-2.63","Low",0,0,0,0,"9062_2014-02-17"
"9531","4","21","Low","2","-1.15","Low","1","-3.49","Low",0,0,-1,0,"9063_2014-01-15"
"9532","3","19","Low","8","0.15","High","4","-2.11","Low",1,0,1,0,"9064_2013-09-28"
"9533","3","19","Low","1","-1.79","Low","1","-3.17","Low",0,0,0,0,"9065_2014-05-25"
"9534","7","25","Medium","5","-0.79","Medium","2","-2.79","Low",0,0,0,0,"9066_2014-11-26"
"9535","4","21","Low","5","-0.5","Medium","4","-2.2","Low",1,1,1,1,"9067_2013-01-29"
"9536","4","20","Low","4","-0.87","Low","2","-2.92","Low",0,0,-1,0,"9068_2013-01-11"
"9537","3","20","Low","2","-1.35","Low","2","-2.63","Low",0,0,0,0,"9069_2014-06-16"
"9538","8","29","High","7","-0.05","Medium","1","-3.05","Low",0,0,1,0,"9070_2013-04-25"
"9539","7","27","Medium","10","0.73","High","5","-1.89","Medium",0,0,0,0,"9071_2014-05-28"
"9540","10","38","High","7","0.05","Medium","7","-1.33","Medium",1,1,1,1,"9072_2014-11-01"
"9541","1","13","Low","1","-1.77","Low","1","-3.22","Low",0,0,0,0,"9073_2014-08-28"
"9542","1","15","Low","7","-0.04","Medium","2","-2.71","Low",0,0,0,0,"9074_2013-02-24"
"9543","1","14","Low","2","-1.59","Low","1","-3.09","Low",0,0,0,0,"9075_2014-03-20"
"9544","1","12","Low","2","-1.62","Low","1","-2.95","Low",1,0,1,0,"9076_2013-01-09"
"9545","2","16","Low","7","-0.09","Medium","6","-1.72","Medium",0,0,1,0,"9077_2013-01-12"
"9546","1","12","Low","5","-0.71","Medium","4","-2.06","Low",0,0,0,0,"9078_2014-07-31"
"9547","1","13","Low","4","-0.72","Low","5","-1.75","Medium",1,1,1,0,"9079_2013-08-10"
"9548","1","13","Low","1","-1.5","Low","1","-3.48","Low",1,0,1,0,"9080_2013-04-22"
"9549","2","16","Low","4","-0.72","Low","7","-1.45","Medium",0,0,0,0,"9081_2013-09-30"
"9550","4","21","Low","8","0.3","High","2","-2.72","Low",0,0,0,0,"9082_2014-09-05"
"9551","6","24","Medium","7","0.08","Medium","3","-2.3","Low",1,1,1,0,"9083_2014-11-10"
"9552","1","13","Low","4","-0.82","Low","6","-1.53","Medium",0,0,0,0,"9084_2014-08-11"
"9553","1","14","Low","5","-0.43","Medium","4","-2.04","Low",0,0,0,0,"9085_2013-03-26"
"9554","5","22","Medium","9","0.61","High","5","-1.76","Medium",1,1,1,0,"9086_2014-10-04"
"9555","1","14","Low","1","-2.31","Low","1","-4.03","Low",1,0,1,1,"9087_2014-11-13"
"9556","3","19","Low","2","-1.26","Low","1","-3.62","Low",0,0,0,0,"9088_2013-09-29"
"9557","3","18","Low","2","-1.16","Low","3","-2.26","Low",0,0,0,0,"9089_2013-08-16"
"9558","1","15","Low","1","-1.99","Low","1","-3.73","Low",0,0,-1,0,"9090_2014-06-05"
"9559","1","12","Low","1","-1.92","Low","1","-3.29","Low",1,0,1,0,"9091_2013-02-14"
