"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"7061","1","14","Low","6","-0.15","Medium","7","-1.31","Medium",0,0,1,0,"9618_2013-02-22"
"7062","1","15","Low","10","1.24","High","10","-0.19","High",1,0,1,0,"9620_2014-11-12"
"7063","6","24","Medium","2","-1.23","Low","1","-3.52","Low",0,0,0,0,"9621_2013-04-21"
"7064","2","17","Low","3","-0.87","Low","4","-2.19","Low",0,0,0,0,"9624_2013-02-04"
"7065","1","15","Low","4","-0.58","Low","3","-2.51","Low",1,1,1,1,"9625_2013-12-10"
"7066","3","19","Low","8","0.3","High","5","-1.9","Medium",1,0,1,0,"9626_2013-01-04"
"7067","6","23","Medium","10","0.88","High","8","-1.25","High",1,1,1,0,"9628_2013-06-10"
"7068","1","14","Low","9","0.18","High","7","-1.43","Medium",0,0,0,0,"9629_2014-02-12"
"7069","3","19","Low","1","-1.49","Low","1","-3.11","Low",0,0,0,0,"9630_2013-03-10"
"7070","1","11","Low","4","-0.95","Low","4","-2","Low",0,0,0,0,"9631_2013-05-21"
"7071","1","13","Low","1","-1.91","Low","1","-3.7","Low",0,0,0,0,"9632_2014-03-17"
"7072","1","15","Low","7","0","Medium","3","-2.46","Low",0,0,0,0,"9633_2013-04-06"
"7073","1","13","Low","3","-0.96","Low","4","-2.12","Low",0,0,0,0,"9634_2013-03-25"
"7074","2","16","Low","1","-1.97","Low","1","-2.97","Low",0,0,0,0,"9635_2013-03-25"
"7075","6","24","Medium","10","0.83","High","9","-0.93","High",1,1,1,0,"9636_2014-03-03"
"7076","1","11","Low","3","-1.12","Low","5","-1.96","Medium",0,0,0,0,"9637_2014-06-16"
"7077","1","15","Low","5","-0.74","Medium","5","-1.8","Medium",0,0,0,0,"9638_2014-11-11"
"7078","1","13","Low","1","-1.58","Low","2","-2.81","Low",0,0,0,0,"9639_2014-12-23"
"7079","6","25","Medium","9","0.39","High","10","-0.58","High",1,0,1,0,"9640_2014-12-14"
"7080","3","19","Low","1","-2.64","Low","1","-4.2","Low",0,0,0,0,"9641_2013-02-07"
"7081","6","25","Medium","3","-0.97","Low","2","-2.89","Low",0,0,0,0,"9642_2014-07-18"
"7082","1","13","Low","1","-2.04","Low","1","-3.58","Low",0,0,0,0,"9643_2013-08-01"
"7083","1","13","Low","6","-0.2","Medium","6","-1.5","Medium",0,0,0,0,"9644_2013-03-13"
"7084","2","17","Low","10","0.63","High","6","-1.7","Medium",0,0,0,0,"9647_2013-08-07"
"7085","2","16","Low","4","-0.72","Low","3","-2.5","Low",0,0,0,0,"9648_2013-02-16"
"7086","1","13","Low","1","-1.6","Low","1","-2.95","Low",0,0,0,0,"9649_2014-05-06"
"7087","4","21","Low","3","-0.78","Low","2","-2.6","Low",0,0,0,0,"9650_2014-06-08"
"7088","1","15","Low","1","-1.56","Low","1","-3.43","Low",0,0,0,0,"9651_2014-03-13"
"7089","3","20","Low","1","-1.5","Low","1","-3.61","Low",0,0,0,0,"9652_2014-08-23"
"7090","3","18","Low","7","-0.02","Medium","5","-1.86","Medium",0,0,0,0,"9653_2013-01-26"
"7091","1","15","Low","2","-1.27","Low","1","-3.01","Low",1,0,1,0,"9654_2013-10-13"
"7092","3","18","Low","3","-0.96","Low","3","-2.26","Low",1,0,1,0,"9655_2014-07-20"
"7093","1","15","Low","2","-1.12","Low","2","-2.93","Low",1,0,1,0,"9656_2013-12-28"
"7094","1","12","Low","4","-0.72","Low","4","-2.01","Low",0,0,0,0,"9659_2014-02-03"
"7095","6","24","Medium","8","0.26","High","4","-2.1","Low",0,0,0,0,"9661_2014-12-09"
"7096","5","23","Medium","3","-0.89","Low","2","-2.92","Low",0,0,0,0,"9662_2013-05-14"
"7097","2","17","Low","4","-0.99","Low","3","-2.53","Low",0,0,0,0,"9663_2014-01-06"
"7098","1","14","Low","5","-0.39","Medium","6","-1.69","Medium",0,0,0,0,"9665_2014-07-12"
"7099","3","19","Low","8","0.13","High","9","-0.93","High",0,0,0,0,"9666_2013-04-10"
"7100","1","14","Low","4","-0.53","Low","5","-1.81","Medium",1,1,1,0,"9667_2013-07-22"
"7101","1","12","Low","2","-1.48","Low","2","-2.76","Low",0,0,0,0,"9668_2013-09-24"
"7102","1","13","Low","1","-1.49","Low","1","-3.13","Low",0,0,0,0,"9669_2014-02-06"
"7103","1","12","Low","2","-1.02","Low","5","-1.96","Medium",0,0,0,0,"9670_2013-03-15"
"7104","8","28","High","4","-0.57","Low","1","-3.59","Low",0,0,0,0,"9673_2014-11-20"
"7105","1","15","Low","8","0.3","High","5","-1.74","Medium",1,0,1,0,"9674_2014-04-19"
"7106","8","28","High","10","0.65","High","6","-1.52","Medium",0,0,0,0,"9675_2014-09-30"
"7107","5","23","Medium","9","0.58","High","7","-1.41","Medium",0,0,0,0,"9676_2013-02-17"
"7108","1","13","Low","1","-1.69","Low","1","-3.08","Low",0,0,0,0,"9677_2014-02-04"
"7109","1","14","Low","1","-1.58","Low","1","-3.07","Low",0,0,0,0,"9678_2014-12-26"
"7110","1","14","Low","5","-0.39","Medium","5","-1.9","Medium",0,0,0,0,"9679_2014-09-16"
"7111","1","14","Low","7","0","Medium","4","-1.98","Low",1,1,1,1,"9681_2014-03-02"
"7112","1","12","Low","1","-2.34","Low","1","-4.02","Low",0,0,0,0,"9683_2013-09-13"
"7113","1","15","Low","7","-0.07","Medium","6","-1.52","Medium",1,0,1,0,"9685_2014-06-22"
"7114","1","13","Low","4","-0.55","Low","3","-2.42","Low",0,0,0,0,"9686_2014-01-16"
"7115","5","22","Medium","2","-1.18","Low","1","-3.64","Low",0,0,0,0,"9688_2014-04-13"
"7116","1","11","Low","2","-1.38","Low","2","-2.56","Low",0,0,0,0,"9690_2013-08-17"
"7117","1","13","Low","1","-2.89","Low","1","-4.5","Low",0,0,0,0,"9692_2014-11-13"
"7118","1","13","Low","2","-1.37","Low","2","-2.64","Low",0,0,0,0,"9693_2013-05-28"
"7119","1","12","Low","1","-1.59","Low","1","-3.02","Low",0,0,0,0,"9695_2013-05-28"
"7120","3","19","Low","9","0.33","High","9","-0.99","High",0,0,0,0,"9696_2014-04-03"
"7121","2","16","Low","6","-0.17","Medium","4","-1.99","Low",0,0,0,0,"9697_2014-04-17"
"7122","1","13","Low","6","-0.21","Medium","5","-1.91","Medium",1,0,1,0,"9698_2013-04-18"
"7123","6","25","Medium","10","1.04","High","4","-2.07","Low",0,0,0,0,"9700_2014-08-12"
"7124","1","12","Low","4","-0.53","Low","4","-2.06","Low",0,0,0,0,"9701_2014-04-12"
"7125","1","12","Low","3","-1.29","Low","3","-2.54","Low",1,1,1,1,"9703_2013-03-18"
"7126","1","13","Low","3","-0.82","Low","6","-1.53","Medium",0,0,0,0,"9704_2014-01-11"
"7127","7","27","Medium","9","0.34","High","6","-1.54","Medium",1,0,0,0,"9705_2013-01-04"
"7128","1","13","Low","7","-0.31","Medium","4","-1.98","Low",0,0,0,0,"9706_2014-01-02"
"7129","8","27","High","7","-0.21","Medium","2","-2.92","Low",1,0,1,0,"9707_2014-03-06"
"7130","2","17","Low","2","-1.07","Low","1","-3.34","Low",1,0,1,0,"9708_2014-06-01"
"7131","3","19","Low","9","0.4","High","9","-0.86","High",0,0,0,0,"9709_2013-04-27"
"7132","2","16","Low","5","-0.46","Medium","6","-1.55","Medium",1,1,1,1,"9710_2014-07-20"
"7133","4","21","Low","2","-1.18","Low","4","-2.19","Low",0,0,0,0,"9711_2014-12-14"
"7134","2","16","Low","4","-0.61","Low","3","-2.48","Low",1,0,1,0,"9712_2013-08-27"
"7135","2","16","Low","1","-1.43","Low","1","-3.18","Low",0,0,0,0,"9713_2013-10-13"
"7136","3","19","Low","10","0.76","High","6","-1.59","Medium",1,1,1,0,"9714_2014-01-04"
"7137","2","17","Low","6","-0.16","Medium","6","-1.51","Medium",0,0,0,0,"9716_2013-04-02"
"7138","7","25","Medium","1","-1.88","Low","1","-4.12","Low",0,0,0,0,"9717_2014-02-12"
"7139","10","34","High","8","0.25","High","3","-2.49","Low",0,0,0,0,"9718_2014-05-30"
"7140","6","24","Medium","7","0.02","Medium","8","-1.18","High",0,0,0,0,"9719_2014-01-09"
"7141","6","24","Medium","3","-0.93","Low","3","-2.44","Low",1,0,1,0,"9720_2013-01-03"
"7142","1","11","Low","1","-1.44","Low","1","-3.01","Low",0,0,0,0,"9721_2014-09-08"
"7143","3","18","Low","4","-0.74","Low","6","-1.59","Medium",0,0,0,0,"9723_2013-05-03"
"7144","6","23","Medium","1","-2","Low","1","-4.04","Low",0,0,0,0,"9724_2013-04-27"
"7145","1","11","Low","1","-2.3","Low","1","-3.86","Low",0,0,0,0,"9725_2013-09-23"
"7146","6","25","Medium","2","-1.14","Low","1","-3.05","Low",0,0,0,0,"9726_2014-04-08"
"7147","1","15","Low","1","-1.93","Low","1","-3.75","Low",0,0,0,0,"9728_2014-06-13"
"7148","3","18","Low","5","-0.68","Medium","2","-2.79","Low",0,0,1,0,"9729_2013-02-22"
"7149","1","15","Low","2","-1.14","Low","3","-2.49","Low",0,0,0,0,"9730_2013-05-26"
"7150","4","21","Low","4","-1.01","Low","4","-1.99","Low",0,0,0,0,"9731_2014-01-07"
"7151","1","13","Low","6","-0.25","Medium","7","-1.48","Medium",1,0,1,0,"9732_2014-10-14"
"7152","1","12","Low","4","-0.54","Low","7","-1.48","Medium",1,0,1,0,"9733_2013-11-05"
"7153","1","12","Low","4","-0.53","Low","5","-1.94","Medium",0,0,0,0,"9734_2013-10-17"
"7154","7","26","Medium","8","0.16","High","3","-2.3","Low",0,0,0,0,"9736_2014-07-26"
"7155","3","18","Low","7","-0.05","Medium","7","-1.49","Medium",0,0,0,0,"9738_2013-04-29"
"7156","1","14","Low","5","-0.49","Medium","4","-2.12","Low",0,0,0,0,"9742_2014-02-06"
"7157","2","17","Low","10","0.74","High","6","-1.73","Medium",0,0,0,0,"9743_2013-09-12"
"7158","1","11","Low","3","-0.79","Low","5","-1.9","Medium",0,0,0,0,"9744_2014-04-23"
"7159","3","18","Low","7","-0.1","Medium","7","-1.46","Medium",1,1,1,0,"9745_2013-02-17"
"7160","1","13","Low","7","-0.05","Medium","8","-1.06","High",0,0,0,0,"9746_2013-02-27"
"7161","1","15","Low","4","-0.64","Low","2","-2.56","Low",1,0,1,0,"9747_2013-11-16"
"7162","3","20","Low","6","-0.24","Medium","5","-1.91","Medium",1,1,1,1,"9748_2013-02-07"
"7163","1","13","Low","2","-1.02","Low","4","-2.13","Low",0,0,0,0,"9750_2014-02-15"
"7164","1","12","Low","1","-1.69","Low","1","-3.03","Low",0,0,0,0,"9753_2013-11-27"
"7165","1","13","Low","4","-0.57","Low","3","-2.47","Low",1,1,1,1,"9754_2013-02-20"
"7166","5","23","Medium","6","-0.16","Medium","2","-2.66","Low",1,1,1,0,"9755_2013-12-02"
"7167","1","13","Low","3","-0.86","Low","4","-2.12","Low",1,1,1,1,"9756_2013-11-08"
"7168","3","18","Low","6","-0.18","Medium","7","-1.27","Medium",0,0,0,0,"9757_2014-04-07"
"7169","3","19","Low","4","-0.65","Low","2","-2.61","Low",1,1,1,0,"9758_2014-03-28"
"7170","3","20","Low","5","-0.32","Medium","2","-2.6","Low",0,0,0,0,"9759_2013-02-14"
"7171","2","16","Low","5","-0.46","Medium","2","-2.7","Low",0,0,0,0,"9762_2014-09-20"
"7172","1","13","Low","2","-1.02","Low","3","-2.55","Low",0,0,0,0,"9764_2014-07-20"
"7173","2","16","Low","4","-0.52","Low","3","-2.29","Low",0,0,0,0,"9765_2014-01-17"
"7174","2","16","Low","1","-2.19","Low","1","-3.67","Low",0,0,0,0,"9767_2014-03-26"
"7175","2","16","Low","1","-1.9","Low","1","-3.55","Low",0,0,0,0,"9768_2014-09-16"
"7176","5","23","Medium","2","-1.14","Low","2","-2.69","Low",0,0,0,0,"9771_2013-09-26"
"7177","1","13","Low","1","-1.69","Low","1","-3","Low",0,0,0,0,"9772_2014-06-24"
"7178","1","13","Low","6","-0.25","Medium","7","-1.39","Medium",1,0,1,0,"9773_2013-11-17"
"7179","5","22","Medium","2","-1.11","Low","2","-2.84","Low",1,0,1,0,"9774_2013-01-21"
"7180","1","11","Low","1","-2.52","Low","1","-4.09","Low",0,0,0,0,"9775_2014-06-12"
"7181","1","14","Low","3","-0.81","Low","3","-2.39","Low",1,1,1,0,"9777_2013-11-11"
"7182","4","21","Low","6","-0.18","Medium","1","-3.16","Low",0,0,0,0,"9778_2013-10-23"
"7183","9","32","High","8","0.12","High","9","-0.91","High",0,0,0,0,"9779_2014-05-06"
"7184","1","15","Low","9","0.61","High","7","-1.44","Medium",1,0,1,0,"9781_2013-08-27"
"7185","4","22","Low","10","0.83","High","5","-1.79","Medium",0,0,0,0,"9782_2013-02-28"
"7186","1","14","Low","2","-1.2","Low","1","-3.34","Low",0,0,0,0,"9784_2013-04-22"
"7187","1","15","Low","2","-1.17","Low","1","-3.3","Low",0,0,0,0,"9785_2013-05-14"
"7188","7","26","Medium","10","0.96","High","8","-1.08","High",1,1,1,0,"9786_2013-02-23"
"7189","1","11","Low","5","-0.64","Medium","6","-1.56","Medium",1,0,1,0,"9787_2013-02-04"
"7190","2","16","Low","1","-1.79","Low","1","-3.43","Low",0,0,0,0,"9789_2014-03-29"
"7191","1","11","Low","2","-1.27","Low","2","-2.78","Low",1,0,1,0,"9790_2013-12-26"
"7192","5","22","Medium","5","-0.37","Medium","1","-3.69","Low",0,0,0,0,"9791_2014-03-30"
"7193","1","12","Low","4","-0.88","Low","5","-1.76","Medium",1,0,0,0,"9794_2014-04-02"
"7194","2","16","Low","2","-1.16","Low","1","-3.42","Low",1,1,1,1,"9796_2013-09-08"
"7195","3","18","Low","4","-0.65","Low","3","-2.55","Low",1,1,1,0,"9797_2013-01-07"
"7196","3","20","Low","5","-0.32","Medium","3","-2.39","Low",1,0,1,0,"9799_2014-11-26"
"7197","6","25","Medium","2","-1.19","Low","1","-3.33","Low",0,0,0,0,"9800_2013-11-14"
"7198","1","13","Low","1","-1.4","Low","2","-2.89","Low",0,0,0,0,"9802_2013-02-12"
"7199","6","24","Medium","8","0.1","High","4","-2.17","Low",0,0,0,0,"9803_2014-05-09"
"7200","5","22","Medium","7","-0.01","Medium","6","-1.54","Medium",1,0,1,0,"9805_2014-10-20"
"7201","1","11","Low","1","-2.5","Low","1","-4.1","Low",0,0,1,1,"9806_2013-09-11"
"7202","1","11","Low","3","-0.86","Low","5","-1.87","Medium",1,0,1,0,"9809_2014-08-07"
"7203","3","20","Low","9","0.41","High","4","-2.22","Low",0,0,0,0,"9810_2013-09-17"
"7204","2","16","Low","9","0.33","High","5","-1.81","Medium",1,1,1,0,"9811_2013-04-24"
"7205","1","13","Low","5","-0.72","Medium","7","-1.45","Medium",0,0,0,0,"9813_2014-05-27"
"7206","1","15","Low","3","-1.14","Low","2","-2.84","Low",1,0,1,0,"9815_2014-03-06"
"7207","2","17","Low","5","-0.4","Medium","6","-1.73","Medium",1,1,1,1,"9817_2013-08-21"
"7208","8","29","High","5","-0.46","Medium","4","-2.12","Low",1,1,1,0,"9818_2013-03-19"
"7209","1","13","Low","1","-1.84","Low","1","-3.71","Low",0,0,0,0,"9819_2014-09-21"
"7210","3","20","Low","4","-0.55","Low","2","-2.78","Low",0,0,0,0,"9820_2013-05-08"
"7211","1","13","Low","4","-0.7","Low","3","-2.41","Low",1,0,1,0,"9822_2013-03-16"
"7212","8","30","High","5","-0.41","Medium","5","-1.8","Medium",0,0,0,0,"9823_2013-10-18"
"7213","5","22","Medium","1","-2.36","Low","1","-3.96","Low",0,0,0,0,"9824_2013-03-11"
"7214","2","16","Low","2","-1.24","Low","1","-3.73","Low",0,0,0,0,"9825_2014-05-12"
"7215","1","11","Low","2","-1.14","Low","3","-2.36","Low",0,0,0,0,"9827_2013-04-16"
"7216","1","15","Low","10","0.72","High","7","-1.46","Medium",0,0,0,0,"9828_2013-05-12"
"7217","5","23","Medium","2","-1.23","Low","1","-2.99","Low",0,0,0,0,"9829_2014-08-05"
"7218","5","22","Medium","2","-1.1","Low","1","-3.58","Low",0,0,0,0,"9830_2014-01-24"
"7219","3","19","Low","2","-1.31","Low","2","-2.7","Low",1,1,1,1,"9831_2014-10-01"
"7220","2","16","Low","4","-0.54","Low","4","-2.23","Low",1,1,1,1,"9832_2014-09-22"
"7221","1","11","Low","1","-2.8","Low","1","-4.4","Low",0,0,0,0,"9833_2013-05-04"
"7222","1","14","Low","5","-0.4","Medium","3","-2.39","Low",0,0,1,0,"9834_2013-11-16"
"7223","1","15","Low","2","-1.51","Low","1","-3.45","Low",0,0,0,0,"9835_2013-05-23"
"7224","2","16","Low","1","-1.63","Low","1","-2.96","Low",0,0,0,0,"9838_2013-03-18"
"7225","1","13","Low","1","-1.81","Low","1","-3.26","Low",0,0,1,0,"9840_2013-11-02"
"7226","1","15","Low","3","-0.9","Low","3","-2.38","Low",0,0,0,0,"9841_2014-04-22"
"7227","1","15","Low","1","-2.62","Low","1","-4.17","Low",0,0,0,0,"9842_2014-03-22"
"7228","3","19","Low","8","0.21","High","8","-1.01","High",1,0,1,0,"9843_2014-12-08"
"7229","1","11","Low","1","-2.41","Low","1","-3.91","Low",0,0,1,0,"9845_2013-12-31"
"7230","1","11","Low","3","-0.93","Low","2","-2.62","Low",1,0,1,0,"9846_2013-05-07"
"7231","10","34","High","6","-0.5","Medium","1","-3.62","Low",1,1,1,1,"9847_2014-06-23"
"7232","10","36","High","6","-0.29","Medium","1","-3.32","Low",0,0,0,0,"9848_2014-03-08"
"7233","1","13","Low","2","-1.31","Low","3","-2.48","Low",0,0,0,0,"9850_2014-05-06"
"7234","3","19","Low","10","0.9","High","7","-1.35","Medium",1,0,1,0,"9852_2013-09-13"
"7235","3","20","Low","3","-1","Low","1","-3.51","Low",1,0,1,0,"9854_2013-10-12"
"7236","4","21","Low","2","-1.25","Low","1","-3.29","Low",0,0,0,0,"9855_2013-04-25"
"7237","2","17","Low","9","0.36","High","6","-1.56","Medium",0,0,0,0,"9856_2014-01-22"
"7238","1","15","Low","9","0.34","High","6","-1.61","Medium",1,1,1,0,"9857_2013-04-27"
"7239","2","17","Low","3","-1.03","Low","1","-3.06","Low",0,0,0,0,"9860_2014-11-27"
"7240","1","13","Low","2","-1.17","Low","2","-2.92","Low",0,0,0,0,"9861_2013-11-15"
"7241","3","19","Low","7","-0.01","Medium","3","-2.53","Low",0,0,0,0,"9862_2013-11-06"
"7242","2","17","Low","10","0.74","High","7","-1.44","Medium",0,0,0,0,"9863_2014-07-19"
"7243","1","11","Low","1","-1.4","Low","2","-2.72","Low",1,0,1,0,"9864_2013-09-15"
"7244","2","16","Low","4","-0.69","Low","4","-2.09","Low",1,0,1,0,"9865_2014-02-06"
"7245","5","23","Medium","3","-0.95","Low","4","-2.2","Low",0,0,1,0,"9867_2013-09-06"
"7246","5","22","Medium","10","0.7","High","8","-1.19","High",0,0,0,0,"9868_2013-10-14"
"7247","4","21","Low","6","-0.14","Medium","4","-2.1","Low",1,1,1,1,"9872_2014-11-28"
"7248","4","21","Low","3","-0.99","Low","2","-2.78","Low",0,0,0,0,"9873_2014-12-14"
"7249","1","14","Low","1","-1.39","Low","2","-2.86","Low",1,1,1,0,"9875_2013-09-06"
"7250","1","13","Low","5","-0.45","Medium","5","-1.95","Medium",1,0,1,0,"9877_2013-09-17"
"7251","2","17","Low","5","-0.45","Medium","4","-2.21","Low",0,0,0,0,"9878_2014-07-07"
"7252","5","22","Medium","1","-2.16","Low","1","-3.79","Low",0,0,0,0,"9880_2013-09-07"
"7253","2","17","Low","4","-0.53","Low","5","-1.85","Medium",1,0,1,0,"9883_2014-05-07"
"7254","1","11","Low","2","-1.39","Low","2","-2.65","Low",0,0,0,0,"9884_2014-05-31"
"7255","1","13","Low","7","-0.3","Medium","5","-1.96","Medium",0,0,0,0,"9885_2013-05-09"
"7256","1","15","Low","1","-1.43","Low","2","-2.9","Low",0,0,0,0,"9887_2014-10-31"
"7257","3","18","Low","4","-0.53","Low","2","-2.87","Low",0,0,0,0,"9888_2013-04-12"
"7258","5","22","Medium","6","-0.28","Medium","3","-2.53","Low",0,0,0,0,"9889_2013-08-15"
"7259","1","15","Low","1","-1.48","Low","2","-2.64","Low",0,0,0,0,"9890_2014-01-21"
"7260","1","11","Low","2","-1.04","Low","3","-2.31","Low",0,0,1,0,"9891_2013-02-27"
"7261","10","36","High","9","0.64","High","9","-0.82","High",0,0,0,0,"9893_2014-09-23"
"7262","4","21","Low","1","-1.48","Low","1","-3.57","Low",0,0,0,0,"9897_2014-11-07"
"7263","1","12","Low","2","-1.17","Low","3","-2.36","Low",0,0,0,0,"9901_2014-07-07"
"7264","1","14","Low","1","-1.69","Low","1","-3.08","Low",1,0,1,1,"9902_2014-12-17"
"7265","1","14","Low","5","-0.38","Medium","6","-1.62","Medium",1,1,1,0,"9905_2014-03-28"
"7266","8","30","High","9","0.4","High","3","-2.47","Low",1,1,1,1,"9907_2013-04-24"
"7267","7","26","Medium","10","1.07","High","10","-0.52","High",1,1,1,1,"9908_2013-09-13"
"7268","5","22","Medium","9","0.57","High","8","-1.23","High",1,0,1,0,"9909_2014-05-15"
"7269","1","13","Low","1","-2.43","Low","1","-3.94","Low",0,0,0,0,"9911_2014-09-08"
"7270","1","14","Low","6","-0.31","Medium","4","-2.21","Low",0,0,0,0,"9912_2013-08-26"
"7271","1","11","Low","1","-2.56","Low","1","-4.09","Low",0,0,0,0,"9913_2014-11-23"
"7272","3","18","Low","4","-0.65","Low","4","-2.08","Low",1,0,1,0,"9914_2013-10-04"
"7273","2","16","Low","4","-0.57","Low","7","-1.41","Medium",0,0,0,0,"9916_2014-04-21"
"7274","1","13","Low","1","-1.61","Low","2","-2.92","Low",0,0,0,0,"9917_2013-05-12"
"7275","2","17","Low","5","-0.33","Medium","5","-1.82","Medium",0,0,0,0,"9918_2013-05-27"
"7276","1","13","Low","4","-0.6","Low","3","-2.52","Low",0,0,0,0,"9919_2013-04-07"
"7277","1","14","Low","3","-1.28","Low","1","-3.61","Low",1,1,1,1,"9920_2013-08-12"
"7278","2","16","Low","5","-0.41","Medium","3","-2.38","Low",0,0,0,0,"9921_2013-04-13"
"7279","3","20","Low","5","-0.46","Medium","3","-2.26","Low",1,1,1,1,"9923_2014-10-27"
"7280","1","12","Low","3","-1","Low","3","-2.47","Low",1,0,1,0,"9924_2013-03-12"
"7281","1","11","Low","1","-2.57","Low","1","-4.24","Low",0,0,0,0,"9927_2014-06-13"
"7282","3","19","Low","6","-0.16","Medium","6","-1.57","Medium",0,0,0,0,"9928_2014-11-06"
"7283","7","26","Medium","7","-0.06","Medium","3","-2.44","Low",0,0,0,0,"9929_2014-09-17"
"7284","1","15","Low","1","-2.28","Low","1","-3.85","Low",0,0,0,0,"9931_2013-01-13"
"7285","3","18","Low","8","0.23","High","6","-1.54","Medium",0,0,0,0,"9932_2014-07-06"
"7286","8","28","High","10","1.29","High","10","0.03","High",1,0,1,0,"9933_2013-01-09"
"7287","1","13","Low","5","-0.46","Medium","2","-2.7","Low",1,1,1,0,"9934_2013-03-24"
"7288","5","23","Medium","10","1.16","High","9","-0.68","High",1,1,1,1,"9935_2013-04-18"
"7289","1","13","Low","1","-1.59","Low","1","-3.59","Low",0,0,0,0,"9939_2013-12-02"
"7290","6","24","Medium","9","0.23","High","7","-1.46","Medium",1,0,1,0,"9940_2013-12-10"
"7291","2","16","Low","1","-2.05","Low","1","-3.62","Low",0,0,0,0,"9942_2013-11-17"
"7292","2","17","Low","1","-1.92","Low","1","-3.59","Low",0,0,0,0,"9943_2014-05-14"
"7293","2","17","Low","1","-1.7","Low","1","-3.27","Low",1,0,1,0,"9944_2013-05-14"
"7294","1","13","Low","2","-1.02","Low","3","-2.24","Low",1,0,1,0,"9945_2014-01-04"
"7295","3","19","Low","6","-0.2","Medium","7","-1.34","Medium",0,0,0,0,"9947_2014-10-08"
"7296","5","22","Medium","7","-0.12","Medium","5","-1.8","Medium",0,0,0,0,"9948_2013-02-06"
"7297","7","26","Medium","7","-0.04","Medium","6","-1.55","Medium",0,0,0,0,"9950_2014-05-05"
"7298","1","15","Low","2","-1.29","Low","3","-2.48","Low",0,0,0,0,"9951_2014-01-18"
"7299","2","17","Low","1","-1.49","Low","1","-2.98","Low",0,0,0,0,"9952_2013-01-16"
"7300","1","11","Low","3","-0.98","Low","4","-2.06","Low",1,0,1,0,"9953_2013-08-05"
"7301","1","11","Low","1","-2.09","Low","1","-3.56","Low",0,0,0,0,"9955_2013-09-17"
"7302","1","15","Low","1","-1.87","Low","1","-3.87","Low",1,0,1,0,"9956_2014-12-28"
"7303","1","15","Low","6","-0.18","Medium","7","-1.32","Medium",1,0,0,0,"9958_2014-07-16"
"7304","1","15","Low","6","-0.43","Medium","5","-1.97","Medium",0,0,0,0,"9959_2013-10-08"
"7305","1","13","Low","2","-1.37","Low","3","-2.49","Low",0,0,0,0,"9960_2013-09-14"
"7306","2","16","Low","6","-0.13","Medium","6","-1.63","Medium",0,0,0,0,"9961_2014-06-02"
"7307","1","11","Low","3","-0.82","Low","5","-1.8","Medium",0,0,0,0,"9962_2014-11-24"
"7308","2","16","Low","9","0.2","High","6","-1.53","Medium",0,0,0,0,"9963_2013-10-20"
"7309","1","14","Low","3","-0.93","Low","2","-2.59","Low",0,0,0,0,"9964_2014-11-18"
"7310","1","13","Low","4","-0.58","Low","6","-1.6","Medium",0,0,0,0,"9965_2014-02-12"
"7311","5","22","Medium","5","-0.51","Medium","2","-2.85","Low",1,1,1,1,"9966_2014-06-30"
"7312","1","15","Low","8","0.19","High","6","-1.62","Medium",0,0,0,0,"9967_2013-05-14"
"7313","2","17","Low","6","-0.55","Medium","4","-2.18","Low",1,1,1,1,"9968_2013-01-15"
"7314","7","27","Medium","5","-0.38","Medium","3","-2.54","Low",1,0,1,0,"9969_2014-10-06"
"7315","1","11","Low","1","-2.67","Low","1","-4.21","Low",0,0,0,0,"9971_2014-03-22"
"7316","1","13","Low","2","-1.02","Low","3","-2.24","Low",0,0,0,0,"9972_2014-01-23"
"7317","4","21","Low","10","0.74","High","9","-0.83","High",1,1,1,1,"9973_2014-11-22"
"7318","10","34","High","7","0.05","Medium","2","-2.57","Low",1,0,0,0,"9975_2014-09-25"
"7319","1","12","Low","1","-1.72","Low","1","-3.41","Low",0,0,0,0,"9976_2014-08-06"
"7320","3","20","Low","5","-0.5","Medium","3","-2.53","Low",1,1,1,0,"9977_2013-01-31"
"7321","1","13","Low","1","-2.08","Low","1","-3.57","Low",0,0,0,0,"9978_2014-07-10"
"7322","1","15","Low","1","-1.66","Low","2","-2.65","Low",0,0,0,0,"9979_2013-07-02"
"7323","4","20","Low","6","-0.55","Medium","5","-1.93","Medium",1,0,1,0,"9980_2013-08-05"
"7324","1","12","Low","1","-2.18","Low","1","-3.61","Low",0,0,0,0,"9982_2014-12-29"
"7325","1","11","Low","3","-0.84","Low","4","-2","Low",1,1,1,0,"9983_2014-12-20"
"7326","1","15","Low","8","0.13","High","6","-1.6","Medium",0,0,0,0,"9984_2013-01-27"
"7327","3","19","Low","4","-0.67","Low","4","-2.11","Low",0,0,0,0,"9985_2013-12-11"
"7328","1","13","Low","4","-0.83","Low","5","-1.8","Medium",1,0,1,0,"9987_2013-05-17"
"7329","1","11","Low","4","-0.68","Low","7","-1.41","Medium",0,0,0,0,"9991_2014-01-31"
"7330","2","16","Low","1","-1.71","Low","2","-2.73","Low",0,0,0,0,"9993_2014-06-25"
